"","Stimulus","X","Subject","Trial","Sex","Block","ACC","RT","RTlog","cTrial","condition","WordGender"
"13205","licence",21963,20,4,"female","2",1,855,6.751101,-1.435706,"none","male"
"13206","licence",29466,26,71,"male","2",1,469,6.150603,-0.1899193,"none","male"
"13207","licence",23029,20,180,"female","4",1,712,6.568078,1.836808,"male-real","male"
"13208","licence",25369,22,194,"female","7",1,568,6.342121,2.097121,"female-real","male"
"13209","licence",6346,6,65,"female","2",1,544,6.29894924685594,-0.301482247390251,"none","male"
"13210","licence",4713,5,10,"female","2",1,486,6.18620862390049,-1.3241425839856,"none","male"
"13211","licence",15248,14,28,"female","7",1,600,6.39692965521615,-0.989453746554397,"female-real","male"
"13212","licence",20352,18,89,"female","7",1,1039,6.946014,0.1447695,"female-real","male"
"13213","licence",21964,20,4,"female","2",1,855,6.751101,-1.435706,"none","male"
"13214","licence",26389,23,153,"female","7",1,966,6.873164,1.334774,"male-real","male"
"13215","licence",12454,11,121,"female","4",1,529,6.2709884318583,0.739771913506835,"female-real","male"
"13216","licence",20146,18,63,"female","2",1,512,6.238325,-0.3386699,"none","male"
"13217","licence",2343,3,2,"female","2",1,580,6.36302810354046,-1.47289317839947,"none","male"
"13218","licence",16740,15,77,"female","2",1,796,6.67959918584438,-0.0783563557694468,"none","male"
"13219","licence",2341,3,2,"female","2",1,580,6.36302810354046,-1.47289317839947,"none","male"
"13220","licence",20353,18,89,"female","7",1,1039,6.946014,0.1447695,"female-real","male"
"13221","licence",30418,27,47,"female","4",1,733,6.597146,-0.6361711,"female-real","male"
"13222","licence",28219,25,61,"female","2",1,532,6.276643,-0.3758575,"none","male"
"13223","licence",5808,5,200,"female","7",1,691,6.53813982376767,2.20868403334379,"male-real","male"
"13224","licence",23028,20,180,"female","4",1,712,6.568078,1.836808,"male-real","male"
"13225","licence",23355,21,36,"female","2",1,543,6.297109,-0.8407032,"none","male"
"13226","licence",23354,21,36,"female","2",1,543,6.297109,-0.8407032,"none","male"
"13227","licence",6347,6,65,"female","2",1,544,6.29894924685594,-0.301482247390251,"none","male"
"13228","licence",9939,9,85,"male","4",1,494,6.20253551718792,0.0703942386444225,"female-real","male"
"13229","licence",17074,15,143,"female","7",1,691,6.53814,1.148836,"male-real","male"
"13230","licence",14034,13,21,"female","4",1,1024,6.93147180559945,-1.11961051666653,"female-real","male"
"13231","licence",15667,14,83,"female","2",1,561,6.3297209055227,0.0332065900409552,"none","male"
"13232","licence",9869,9,75,"male","7",1,518,6.24997524225948,-0.115544004372914,"male-real","male"
"13233","licence",17834,16,70,"female","2",1,798,6.682109,-0.2085131,"none","male"
"13234","licence",26508,23,189,"female","4",1,576,6.356108,2.004152,"female-real","male"
"13235","licence",4165,4,87,"male","2",1,599,6.39526159811545,0.10758188724789,"none","male"
"13236","licence",20145,18,63,"female","2",1,512,6.238325,-0.3386699,"none","male"
"13237","licence",17073,15,143,"female","7",1,691,6.53814,1.148836,"male-real","male"
"13238","licence",26507,23,189,"female","4",1,576,6.356108,2.004152,"female-real","male"
"13239","licence",24031,21,151,"female","4",1,710,6.565265,1.297587,"female-real","male"
"13240","licence",28218,25,61,"female","2",1,532,6.276643,-0.3758575,"none","male"
"13241","licence",9870,9,75,"male","7",1,518,6.24997524225948,-0.115544004372914,"male-real","male"
"13242","licence",30419,27,47,"female","4",1,733,6.597146,-0.6361711,"female-real","male"
"13243","licence",21965,20,4,"female","2",1,855,6.751101,-1.435706,"none","male"
"13244","licence",16739,15,77,"female","2",1,796,6.67959918584438,-0.0783563557694468,"none","male"
"13245","licence",30593,27,71,"female","2",1,628,6.44254,-0.1899193,"none","male"
"13246","licence",21731,19,142,"female","7",1,669,6.505784,1.130242,"male-real","male"
"13247","licence",4452,4,149,"male","4",1,846,6.74051935960622,1.26039899395538,"male-real","male"
"13248","licence",15668,14,83,"female","2",1,561,6.3297209055227,0.0332065900409552,"none","male"
"13249","licence",1902,2,91,"female","2",1,578,6.35957386867238,0.181957184454825,"none","male"
"13250","licence",1901,2,91,"female","2",1,578,6.35957386867238,0.181957184454825,"none","male"
"13251","licence",9871,9,75,"male","7",1,518,6.24997524225948,-0.115544004372914,"male-real","male"
"13252","licence",6348,6,65,"female","2",1,544,6.29894924685594,-0.301482247390251,"none","male"
"13253","licence",23353,21,36,"female","2",1,543,6.297109,-0.8407032,"none","male"
"13254","licence",9183,8,184,"male","4",1,528,6.26909628370626,1.91118284451606,"male-real","male"
"13255","licence",16741,15,77,"female","2",1,796,6.67959918584438,-0.0783563557694468,"none","male"
"13256","licence",17835,16,70,"female","2",1,798,6.682109,-0.2085131,"none","male"
"13257","licence",21732,19,142,"female","7",1,669,6.505784,1.130242,"male-real","male"
"13258","licence",15249,14,28,"female","7",1,600,6.39692965521615,-0.989453746554397,"female-real","male"
"13259","licence",929,1,135,"female","7",1,557,6.32256523992728,1.00008545373111,"male-real","male"
"13260","licence",10488,10,12,"female","2",1,546,6.30261897574491,-1.28695493538214,"none","male"
"13261","licence",4453,4,149,"male","4",1,846,6.74051935960622,1.26039899395538,"male-real","male"
"13262","licence",8221,8,13,"male","2",1,578,6.35957386867238,-1.2683611110804,"none","male"
"13263","licence",9184,8,184,"male","4",1,528,6.26909628370626,1.91118284451606,"male-real","male"
"13264","licence",24072,21,164,"female","7",1,665,6.499787,1.539306,"male-real","male"
"13265","licence",9884,9,77,"male","2",1,577,6.3578422665081,-0.0783563557694468,"none","male"
"13266","licence",26390,23,153,"female","7",1,966,6.873164,1.334774,"male-real","male"
"13267","licence",20144,18,63,"female","2",1,512,6.238325,-0.3386699,"none","male"
"13268","licence",26949,24,53,"female","2",1,589,6.378426,-0.5246081,"none","male"
"13269","licence",17833,16,70,"female","2",1,798,6.682109,-0.2085131,"none","male"
"13270","licence",9938,9,85,"male","4",1,494,6.20253551718792,0.0703942386444225,"female-real","male"
"13271","licence",2800,3,60,"female","4",1,745,6.61338421837956,-0.394451368898919,"female-real","male"
"13272","licence",2801,3,60,"female","4",1,745,6.61338421837956,-0.394451368898919,"female-real","male"
"13273","licence",14501,13,77,"female","7",1,1043,6.94985645500077,-0.0783563557694468,"male-real","male"
"13274","licence",7406,7,53,"female","4",1,521,6.25575004175337,-0.524608139011055,"female-real","male"
"13275","licence",1900,2,91,"female","2",1,578,6.35957386867238,0.181957184454825,"none","male"
"13276","licence",31624,28,59,"male","2",1,672,6.510258,-0.4130452,"none","male"
"13277","licence",930,1,135,"female","7",1,557,6.32256523992728,1.00008545373111,"male-real","male"
"13278","licence",28217,25,61,"female","2",1,532,6.276643,-0.3758575,"none","male"
"13279","licence",30417,27,47,"female","4",1,733,6.597146,-0.6361711,"female-real","male"
"13280","licence",5904,6,13,"female","7",1,450,6.10924758276437,-1.2683611110804,"female-real","male"
"13281","licence",29133,26,32,"male","7",1,587,6.375025,-0.9150784,"female-real","male"
"13282","licence",6176,6,45,"female","4",1,638,6.45833828334479,-0.673358733424924,"male-real","male"
"13283","licence",4711,5,10,"female","2",1,486,6.18620862390049,-1.3241425839856,"none","male"
"13284","licence",6177,6,45,"female","4",1,638,6.45833828334479,-0.673358733424924,"male-real","male"
"13285","licence",8068,7,181,"female","7",1,594,6.38687931936265,1.85540137161085,"male-real","male"
"13286","licence",21227,19,61,"female","2",1,555,6.318968,-0.3758575,"none","male"
"13287","licence",20659,18,159,"female","4",1,739,6.605298,1.446337,"male-real","male"
"13288","licence",29131,26,32,"male","7",1,587,6.375025,-0.9150784,"female-real","male"
"13289","licence",8222,8,13,"male","2",1,578,6.35957386867238,-1.2683611110804,"none","male"
"13290","licence",31994,28,113,"male","4",0,1016,6.923629,0.5910213,"male-real","male"
"13291","licence",4568,4,180,"male","7",1,841,6.73459165997295,1.83680754730912,"female-real","male"
"13292","licence",2342,3,2,"female","2",1,580,6.36302810354046,-1.47289317839947,"none","male"
"13293","licence",3175,3,111,"female","7",1,702,6.55393340402581,0.553833670489498,"male-real","male"
"13294","licence",1495,2,40,"female","4",1,660,6.49223983502047,-0.766327854933592,"male-real","male"
"13295","licence",26950,24,53,"female","2",1,589,6.378426,-0.5246081,"none","male"
"13296","licence",6175,6,45,"female","4",1,638,6.45833828334479,-0.673358733424924,"male-real","male"
"13297","licence",12033,11,60,"female","2",1,739,6.6052979209482,-0.394451368898919,"none","male"
"13298","licence",31625,28,59,"male","2",1,672,6.510258,-0.4130452,"none","male"
"13299","licence",15304,14,37,"female","4",1,616,6.42324696353352,-0.822109327838794,"male-real","male"
"13300","licence",31626,28,59,"male","2",1,672,6.510258,-0.4130452,"none","male"
"13301","licence",7405,7,53,"female","4",1,521,6.25575004175337,-0.524608139011055,"female-real","male"
"13302","licence",31995,28,113,"male","4",0,1016,6.923629,0.5910213,"male-real","male"
"13303","licence",5902,6,13,"female","7",1,450,6.10924758276437,-1.2683611110804,"female-real","male"
"13304","licence",17807,16,67,"female","7",1,1022,6.929517,-0.2642946,"female-real","male"
"13305","licence",4569,4,180,"male","7",1,841,6.73459165997295,1.83680754730912,"female-real","male"
"13306","licence",12034,11,60,"female","2",1,739,6.6052979209482,-0.394451368898919,"none","male"
"13307","licence",24030,21,151,"female","4",1,710,6.565265,1.297587,"female-real","male"
"13308","licence",3176,3,111,"female","7",1,702,6.55393340402581,0.553833670489498,"male-real","male"
"13309","licence",30592,27,71,"female","2",1,628,6.44254,-0.1899193,"none","male"
"13310","licence",10657,10,31,"female","4",1,726,6.5875500148248,-0.933672273649195,"male-real","male"
"13311","licence",4712,5,10,"female","2",1,486,6.18620862390049,-1.3241425839856,"none","male"
"13312","licence",17989,16,88,"female","4",1,603,6.401917,0.1261757,"male-real","male"
"13313","licence",13622,12,132,"female","4",1,767,6.64248680136726,0.944303980825905,"male-real","male"
"13314","licence",5760,5,186,"female","4",1,550,6.30991827822652,1.94837049311952,"female-real","male"
"13315","licence",18994,17,69,"male","2",1,683,6.526495,-0.227107,"none","male"
"13316","licence",27338,24,101,"female","4",1,624,6.43615,0.3678954,"male-real","male"
"13317","licence",10487,10,12,"female","2",1,546,6.30261897574491,-1.28695493538214,"none","male"
"13318","licence",24073,21,164,"female","7",1,665,6.499787,1.539306,"male-real","male"
"13319","licence",30380,27,42,"female","7",1,618,6.426488,-0.7291402,"male-real","male"
"13320","licence",26951,24,53,"female","2",1,589,6.378426,-0.5246081,"none","male"
"13321","licence",12035,11,60,"female","2",1,739,6.6052979209482,-0.394451368898919,"none","male"
"13322","licence",21759,19,149,"female","4",1,765,6.639876,1.260399,"female-real","male"
"13323","licence",4166,4,87,"male","2",1,599,6.39526159811545,0.10758188724789,"none","male"
"13324","licence",14101,13,29,"female","2",1,489,6.19236248947487,-0.970859922252663,"none","male"
"13325","licence",24828,22,79,"female","2",1,630,6.44572,-0.04116871,"none","male"
"13326","licence",5903,6,13,"female","7",1,450,6.10924758276437,-1.2683611110804,"female-real","male"
"13327","licence",17808,16,67,"female","7",1,1022,6.929517,-0.2642946,"female-real","male"
"13328","licence",15305,14,37,"female","4",1,616,6.42324696353352,-0.822109327838794,"male-real","male"
"13329","licence",14102,13,29,"female","2",1,489,6.19236248947487,-0.970859922252663,"none","male"
"13330","licence",8067,7,181,"female","7",1,594,6.38687931936265,1.85540137161085,"male-real","male"
"13331","licence",29132,26,32,"male","7",1,587,6.375025,-0.9150784,"female-real","male"
"13332","licence",1990,2,104,"female","7",1,759,6.63200177739563,0.423676900377362,"female-real","male"
"13333","licence",21760,19,149,"female","4",1,765,6.639876,1.260399,"female-real","male"
"13334","licence",27146,24,77,"female","7",1,644,6.467699,-0.07835636,"female-real","male"
"13335","licence",17991,16,88,"female","4",1,603,6.401917,0.1261757,"male-real","male"
"13336","licence",291,1,39,"female","2",1,354,5.86929691313377,-0.784921679235326,"none","male"
"13337","licence",17990,16,88,"female","4",1,603,6.401917,0.1261757,"male-real","male"
"13338","licence",30594,27,71,"female","2",1,628,6.44254,-0.1899193,"none","male"
"13339","licence",13621,12,131,"female","7",1,637,6.45676965557216,0.925710156524171,"female-real","male"
"13340","licence",10655,10,31,"female","4",1,726,6.5875500148248,-0.933672273649195,"male-real","male"
"13341","licence",20658,18,159,"female","4",1,739,6.605298,1.446337,"male-real","male"
"13342","licence",1494,2,40,"female","4",1,660,6.49223983502047,-0.766327854933592,"male-real","male"
"13343","licence",28674,25,149,"female","7",1,701,6.552508,1.260399,"male-real","male"
"13344","licence",11304,10,116,"female","7",1,577,6.3578422665081,0.646802791998166,"female-real","male"
"13345","licence",15306,14,37,"female","4",1,616,6.42324696353352,-0.822109327838794,"male-real","male"
"13346","licence",10656,10,31,"female","4",1,726,6.5875500148248,-0.933672273649195,"male-real","male"
"13347","licence",18996,17,69,"male","2",1,683,6.526495,-0.227107,"none","male"
"13348","licence",7007,7,5,"female","2",1,555,6.31896811374643,-1.41711170549427,"none","male"
"13349","licence",14502,13,77,"female","7",1,1043,6.94985645500077,-0.0783563557694468,"male-real","male"
"13350","licence",27337,24,101,"female","4",1,624,6.43615,0.3678954,"male-real","male"
"13351","licence",2799,3,60,"female","4",1,745,6.61338421837956,-0.394451368898919,"female-real","male"
"13352","licence",735,1,92,"female","4",1,486,6.18620862390049,0.200551008756558,"female-real","male"
"13353","licence",14100,13,29,"female","2",1,489,6.19236248947487,-0.970859922252663,"none","male"
"13354","licence",18995,17,69,"male","2",1,683,6.526495,-0.227107,"none","male"
"13355","licence",21228,19,61,"female","2",1,555,6.318968,-0.3758575,"none","male"
"13356","licence",14500,13,77,"female","7",1,1043,6.94985645500077,-0.0783563557694468,"male-real","male"
"13357","licence",737,1,92,"female","4",1,486,6.18620862390049,0.200551008756558,"female-real","male"
"13358","licence",292,1,39,"female","2",1,354,5.86929691313377,-0.784921679235326,"none","male"
"13359","licence",736,1,92,"female","4",1,486,6.18620862390049,0.200551008756558,"female-real","male"
"13360","licence",17806,16,67,"female","7",1,1022,6.929517,-0.2642946,"female-real","male"
"13361","licence",24827,22,79,"female","2",1,630,6.44572,-0.04116871,"none","male"
"13362","licence",9885,9,77,"male","2",1,577,6.3578422665081,-0.0783563557694468,"none","male"
"13363","licence",9886,9,77,"male","2",1,577,6.3578422665081,-0.0783563557694468,"none","male"
"13364","licence",1989,2,104,"female","7",1,759,6.63200177739563,0.423676900377362,"female-real","male"
"13365","licence",30379,27,42,"female","7",1,618,6.426488,-0.7291402,"male-real","male"
"13366","licence",7008,7,5,"female","2",1,555,6.31896811374643,-1.41711170549427,"none","male"
"13367","licence",7009,7,5,"female","2",1,555,6.31896811374643,-1.41711170549427,"none","male"
"13368","licence",13623,12,132,"female","4",1,767,6.64248680136726,0.944303980825905,"male-real","male"
"13369","licence",5759,5,186,"female","4",1,550,6.30991827822652,1.94837049311952,"female-real","male"
"13370","licence",293,1,39,"female","2",1,354,5.86929691313377,-0.784921679235326,"none","male"
"13371","licence",27144,24,77,"female","7",1,644,6.467699,-0.07835636,"female-real","male"
"13372","licence",16810,15,85,"female","4",1,960,6.86693328446188,0.0703942386444225,"female-real","male"
"13373","licence",24829,22,79,"female","2",1,630,6.44572,-0.04116871,"none","male"
"13374","licence",16809,15,85,"female","4",1,960,6.86693328446188,0.0703942386444225,"female-real","male"
"13375","licence",13620,12,131,"female","7",1,637,6.45676965557216,0.925710156524171,"female-real","male"
"13376","lovely",30680,27,80,"female","2",1,578,6.359574,-0.02257488,"none","female"
"13377","lovely",29152,26,35,"male","2",1,585,6.371612,-0.859297,"none","female"
"13378","lovely",23621,21,73,"female","2",1,547,6.304449,-0.1527317,"none","female"
"13379","lovely",16588,15,58,"female","2",1,670,6.50727771238501,-0.431639017502386,"none","female"
"13380","lovely",19350,17,122,"male","4",1,543,6.297109,0.7583657,"female-real","female"
"13381","lovely",29154,26,35,"male","2",1,585,6.371612,-0.859297,"none","female"
"13382","lovely",6717,6,125,"female","7",1,630,6.44571981938558,0.814147210713769,"female-real","female"
"13383","lovely",11734,11,21,"female","7",0,419,6.03787091992214,-1.11961051666653,"male-real","female"
"13384","lovely",638,1,80,"female","2",1,615,6.42162226780652,-0.0225748828642458,"none","female"
"13385","lovely",5380,5,90,"female","4",1,573,6.35088571671474,0.163363360153091,"female-real","female"
"13386","lovely",15661,14,82,"female","4",1,809,6.69579891705849,0.0146127657392215,"male-real","female"
"13387","lovely",26903,24,47,"female","2",1,802,6.687109,-0.6361711,"none","female"
"13388","lovely",23620,21,73,"female","2",1,547,6.304449,-0.1527317,"none","female"
"13389","lovely",8981,8,124,"male","4",0,571,6.34738920965601,0.795553386412036,"male-real","female"
"13390","lovely",9105,8,162,"male","7",1,637,6.45676965557216,1.50211870987791,"female-real","female"
"13391","lovely",9106,8,162,"male","7",1,637,6.45676965557216,1.50211870987791,"female-real","female"
"13392","lovely",27559,24,159,"female","4",1,616,6.423247,1.446337,"male-real","female"
"13393","lovely",27565,24,161,"female","7",1,667,6.50279,1.483525,"female-real","female"
"13394","lovely",16587,15,58,"female","2",1,670,6.50727771238501,-0.431639017502386,"none","female"
"13395","lovely",30679,27,80,"female","2",1,578,6.359574,-0.02257488,"none","female"
"13396","lovely",13911,13,6,"female","2",1,537,6.28599809450886,-1.39851788119254,"none","female"
"13397","lovely",7058,7,11,"female","2",1,572,6.3491389913798,-1.30554875968387,"none","female"
"13398","lovely",11233,10,97,"female","4",1,792,6.67456139181443,0.293520130265227,"male-real","female"
"13399","lovely",25987,23,72,"female","2",1,454,6.118097,-0.1713255,"none","female"
"13400","lovely",2452,3,16,"female","4",1,748,6.61740297797448,-1.2125796381752,"female-real","female"
"13401","lovely",13910,13,6,"female","2",1,537,6.28599809450886,-1.39851788119254,"none","female"
"13402","lovely",17273,16,2,"female","4",1,749,6.618739,-1.472893,"male-real","female"
"13403","lovely",15662,14,82,"female","4",1,809,6.69579891705849,0.0146127657392215,"male-real","female"
"13404","lovely",17201,15,179,"female","7",1,668,6.504288,1.818214,"male-real","female"
"13405","lovely",2086,2,128,"female","4",1,608,6.41017488196617,0.86992868361897,"male-real","female"
"13406","lovely",7059,7,11,"female","2",1,572,6.3491389913798,-1.30554875968387,"none","female"
"13407","lovely",15660,14,82,"female","4",1,809,6.69579891705849,0.0146127657392215,"male-real","female"
"13408","lovely",25988,23,72,"female","2",1,454,6.118097,-0.1713255,"none","female"
"13409","lovely",11736,11,21,"female","7",0,419,6.03787091992214,-1.11961051666653,"male-real","female"
"13410","lovely",12793,12,10,"female","7",1,841,6.73459165997295,-1.3241425839856,"female-real","female"
"13411","lovely",1125,1,188,"female","7",1,401,5.99396142730657,1.98555814172299,"male-real","female"
"13412","lovely",24615,22,54,"female","2",1,478,6.169611,-0.5060143,"none","female"
"13413","lovely",2986,3,83,"female","2",1,842,6.73578001424233,0.0332065900409552,"none","female"
"13414","lovely",29153,26,35,"male","2",1,585,6.371612,-0.859297,"none","female"
"13415","lovely",1794,2,77,"female","7",1,686,6.53087762772588,-0.0783563557694468,"female-real","female"
"13416","lovely",2453,3,16,"female","4",1,748,6.61740297797448,-1.2125796381752,"female-real","female"
"13417","lovely",873,1,119,"female","4",1,477,6.16751649088834,0.702584264903367,"female-real","female"
"13418","lovely",27560,24,159,"female","4",1,616,6.423247,1.446337,"male-real","female"
"13419","lovely",17275,16,2,"female","4",1,749,6.618739,-1.472893,"male-real","female"
"13420","lovely",1471,2,37,"female","2",1,551,6.31173480915291,-0.822109327838794,"none","female"
"13421","lovely",5516,5,111,"female","7",0,721,6.58063913728495,0.553833670489498,"male-real","female"
"13422","lovely",22845,20,124,"female","4",1,718,6.57647,0.7955534,"male-real","female"
"13423","lovely",19849,18,28,"female","2",1,566,6.338594,-0.9894537,"none","female"
"13424","lovely",23622,21,73,"female","2",1,547,6.304449,-0.1527317,"none","female"
"13425","lovely",5517,5,111,"female","7",0,721,6.58063913728495,0.553833670489498,"male-real","female"
"13426","lovely",18085,16,102,"female","7",1,793,6.675823,0.3864893,"female-real","female"
"13427","lovely",6059,6,32,"female","2",1,495,6.20455776256869,-0.915078449347462,"none","female"
"13428","lovely",2454,3,16,"female","4",1,748,6.61740297797448,-1.2125796381752,"female-real","female"
"13429","lovely",30681,27,80,"female","2",1,578,6.359574,-0.02257488,"none","female"
"13430","lovely",10783,10,46,"female","2",1,532,6.27664348934164,-0.654764909123191,"none","female"
"13431","lovely",4470,4,154,"male","7",1,861,6.75809450442773,1.35336811546405,"female-real","female"
"13432","lovely",18750,17,40,"male","7",1,834,6.726233,-0.7663279,"male-real","female"
"13433","lovely",21279,19,68,"female","2",1,465,6.142037,-0.2457008,"none","female"
"13434","lovely",28565,25,109,"female","7",1,522,6.257668,0.516646,"male-real","female"
"13435","lovely",9854,9,74,"male","7",1,557,6.32256523992728,-0.134137828674648,"male-real","female"
"13436","lovely",29538,26,79,"male","4",1,553,6.315358,-0.04116871,"male-real","female"
"13437","lovely",21278,19,68,"female","2",1,465,6.142037,-0.2457008,"none","female"
"13438","lovely",29537,26,79,"male","4",1,553,6.315358,-0.04116871,"male-real","female"
"13439","lovely",13912,13,6,"female","2",1,537,6.28599809450886,-1.39851788119254,"none","female"
"13440","lovely",27566,24,161,"female","7",1,667,6.50279,1.483525,"female-real","female"
"13441","lovely",19007,17,70,"male","2",1,518,6.249975,-0.2085131,"none","female"
"13442","lovely",2085,2,128,"female","4",1,608,6.41017488196617,0.86992868361897,"male-real","female"
"13443","lovely",17274,16,2,"female","4",1,749,6.618739,-1.472893,"male-real","female"
"13444","lovely",31244,28,8,"male","2",1,619,6.428105,-1.36133,"none","female"
"13445","lovely",1795,2,77,"female","7",1,686,6.53087762772588,-0.0783563557694468,"female-real","female"
"13446","lovely",3524,4,7,"male","2",1,740,6.60665018619822,-1.3799240568908,"none","female"
"13447","lovely",3436,3,185,"female","7",0,678,6.5191472879404,1.92977666881779,"male-real","female"
"13448","lovely",26902,24,47,"female","2",1,802,6.687109,-0.6361711,"none","female"
"13449","lovely",20008,18,47,"female","4",1,638,6.458338,-0.6361711,"male-real","female"
"13450","lovely",23155,21,11,"female","7",1,625,6.437752,-1.305549,"male-real","female"
"13451","lovely",637,1,80,"female","2",1,615,6.42162226780652,-0.0225748828642458,"none","female"
"13452","lovely",20043,18,52,"female","7",1,787,6.668228,-0.543202,"female-real","female"
"13453","lovely",6058,6,32,"female","2",1,495,6.20455776256869,-0.915078449347462,"none","female"
"13454","lovely",10310,9,173,"male","4",1,592,6.38350663488401,1.70665077719699,"female-real","female"
"13455","lovely",17589,16,37,"female","2",0,499,6.212606,-0.8221093,"none","female"
"13456","lovely",17588,16,37,"female","2",0,499,6.212606,-0.8221093,"none","female"
"13457","lovely",17590,16,37,"female","2",0,499,6.212606,-0.8221093,"none","female"
"13458","lovely",23342,21,35,"female","4",1,773,6.650279,-0.859297,"female-real","female"
"13459","lovely",10781,10,46,"female","2",1,532,6.27664348934164,-0.654764909123191,"none","female"
"13460","lovely",9856,9,74,"male","7",1,557,6.32256523992728,-0.134137828674648,"male-real","female"
"13461","lovely",19847,18,28,"female","2",1,566,6.338594,-0.9894537,"none","female"
"13462","lovely",7060,7,11,"female","2",1,572,6.3491389913798,-1.30554875968387,"none","female"
"13463","lovely",15112,14,11,"female","7",1,626,6.4393503711001,-1.30554875968387,"female-real","female"
"13464","lovely",19848,18,28,"female","2",1,566,6.338594,-0.9894537,"none","female"
"13465","lovely",26901,24,47,"female","2",1,802,6.687109,-0.6361711,"none","female"
"13466","lovely",6060,6,32,"female","2",1,495,6.20455776256869,-0.915078449347462,"none","female"
"13467","lovely",13980,13,15,"female","7",1,629,6.44413125670044,-1.23117346247693,"male-real","female"
"13468","lovely",872,1,119,"female","4",1,477,6.16751649088834,0.702584264903367,"female-real","female"
"13469","lovely",19349,17,122,"male","4",1,543,6.297109,0.7583657,"female-real","female"
"13470","lovely",4904,5,33,"female","2",1,574,6.35262939631957,-0.896484625045728,"none","female"
"13471","lovely",31243,28,8,"male","2",1,619,6.428105,-1.36133,"none","female"
"13472","lovely",28715,25,161,"female","4",1,613,6.418365,1.483525,"female-real","female"
"13473","lovely",29536,26,79,"male","4",1,553,6.315358,-0.04116871,"male-real","female"
"13474","lovely",23343,21,35,"female","4",1,773,6.650279,-0.859297,"female-real","female"
"13475","lovely",30535,27,62,"female","7",1,813,6.700731,-0.3572637,"male-real","female"
"13476","lovely",1473,2,37,"female","2",1,551,6.31173480915291,-0.822109327838794,"none","female"
"13477","lovely",21277,19,68,"female","2",1,465,6.142037,-0.2457008,"none","female"
"13478","lovely",11232,10,97,"female","4",1,792,6.67456139181443,0.293520130265227,"male-real","female"
"13479","lovely",16586,15,58,"female","2",1,670,6.50727771238501,-0.431639017502386,"none","female"
"13480","lovely",23071,20,190,"female","7",1,717,6.575076,2.022746,"female-real","female"
"13481","lovely",13979,13,15,"female","7",1,629,6.44413125670044,-1.23117346247693,"male-real","female"
"13482","lovely",4471,4,154,"male","7",1,861,6.75809450442773,1.35336811546405,"female-real","female"
"13483","lovely",13942,13,10,"female","4",1,549,6.30809844150953,-1.3241425839856,"female-real","female"
"13484","lovely",10782,10,46,"female","2",1,532,6.27664348934164,-0.654764909123191,"none","female"
"13485","lovely",1472,2,37,"female","2",1,551,6.31173480915291,-0.822109327838794,"none","female"
"13486","lovely",18748,17,40,"male","7",1,834,6.726233,-0.7663279,"male-real","female"
"13487","lovely",12267,11,89,"female","2",1,760,6.63331843328038,0.144769535851357,"none","female"
"13488","lovely",18749,17,40,"male","7",1,834,6.726233,-0.7663279,"male-real","female"
"13489","lovely",21260,19,66,"female","7",1,854,6.749931,-0.2828884,"male-real","female"
"13490","lovely",2987,3,83,"female","2",1,842,6.73578001424233,0.0332065900409552,"none","female"
"13491","lovely",8982,8,124,"male","4",0,571,6.34738920965601,0.795553386412036,"male-real","female"
"13492","lovely",636,1,80,"female","2",1,615,6.42162226780652,-0.0225748828642458,"none","female"
"13493","lovely",12792,12,10,"female","7",1,841,6.73459165997295,-1.3241425839856,"female-real","female"
"13494","lovely",23070,20,190,"female","7",1,717,6.575076,2.022746,"female-real","female"
"13495","lovely",18084,16,102,"female","7",1,793,6.675823,0.3864893,"female-real","female"
"13496","lovely",10309,9,173,"male","4",1,592,6.38350663488401,1.70665077719699,"female-real","female"
"13497","lovely",4007,4,68,"male","4",1,679,6.5206211275587,-0.24570077448505,"male-real","female"
"13498","lovely",26039,23,78,"female","7",1,1003,6.910751,-0.05976253,"male-real","female"
"13499","lovely",12269,11,89,"female","2",1,760,6.63331843328038,0.144769535851357,"none","female"
"13500","lovely",4903,5,33,"female","2",1,574,6.35262939631957,-0.896484625045728,"none","female"
"13501","lovely",27983,25,34,"female","2",1,613,6.418365,-0.8778908,"none","female"
"13502","lovely",23341,21,35,"female","4",1,773,6.650279,-0.859297,"female-real","female"
"13503","lovely",3525,4,7,"male","2",1,740,6.60665018619822,-1.3799240568908,"none","female"
"13504","lovely",22846,20,124,"female","4",1,718,6.57647,0.7955534,"male-real","female"
"13505","lovely",4905,5,33,"female","2",1,574,6.35262939631957,-0.896484625045728,"none","female"
"13506","lovely",15111,14,11,"female","7",1,626,6.4393503711001,-1.30554875968387,"female-real","female"
"13507","lovely",15635,14,79,"female","2",1,504,6.22257626807137,-0.0411687071659795,"none","female"
"13508","lovely",13941,13,10,"female","4",1,549,6.30809844150953,-1.3241425839856,"female-real","female"
"13509","lovely",4009,4,68,"male","4",1,679,6.5206211275587,-0.24570077448505,"male-real","female"
"13510","lovely",13940,13,10,"female","4",1,549,6.30809844150953,-1.3241425839856,"female-real","female"
"13511","lovely",22066,20,16,"female","2",1,616,6.423247,-1.21258,"none","female"
"13512","lovely",1793,2,77,"female","7",1,686,6.53087762772588,-0.0783563557694468,"female-real","female"
"13513","lovely",12993,12,38,"female","2",1,561,6.3297209055227,-0.80351550353706,"none","female"
"13514","lovely",7896,7,132,"female","4",1,513,6.24027584517077,0.944303980825905,"female-real","female"
