"","Stimulus","X","Subject","Trial","Block","ACC","RT","Sex","RTlog","cTrial","condition","WordGender"
"18570","lovely",24427,405,69,2,1,498,"female",6.21060007702465,-0.344354563565085,"none","female"
"18571","lovely",1547,103,131,4,1,581,"female",6.36475075685191,0.76879364517244,"male-real","female"
"18572","lovely",18134,306,122,7,1,650,"male",6.47697236288968,0.607207614871832,"female-real","female"
"18573","lovely",17772,306,22,2,1,592,"male",6.38350663488401,-1.1881927218016,"none","female"
"18574","lovely",22597,402,42,2,1,535,"female",6.28226674689601,-0.82911265446691,"none","female"
"18575","lovely",22996,402,187,7,1,649,"female",6.47543271670409,1.77421783370956,"male-real","female"
"18576","lovely",25263,406,188,4,1,866,"male",6.76388490856244,1.79217183707629,"female-real","female"
"18577","lovely",22598,402,42,2,1,535,"female",6.28226674689601,-0.82911265446691,"none","female"
"18578","lovely",2555,105,90,2,1,553,"female",6.31535800152233,0.0326795071363351,"none","female"
"18579","lovely",643,102,18,7,1,597,"male",6.3919171133926,-1.26000873526853,"female-real","female"
"18580","lovely",26283,408,112,7,1,836,"female",6.7286286130847,0.427667581204489,"male-real","female"
"18581","lovely",17771,306,22,2,1,592,"male",6.38350663488401,-1.1881927218016,"none","female"
"18582","lovely",18381,307,17,2,1,589,"male",6.37842618365159,-1.27796273863527,"none","female"
"18583","lovely",28223,412,12,7,1,681,"male",6.52356230614951,-1.36773275546894,"male-real","female"
"18584","lovely",5987,111,89,2,1,887,"female",6.78784498230958,0.0147255037696009,"none","female"
"18585","lovely",20575,310,164,4,0,430,"female",6.06378520868761,1.36127575627467,"male-real","female"
"18586","lovely",16151,303,44,2,1,613,"female",6.41836493593621,-0.793204647733441,"none","female"
"18587","lovely",7444,201,16,4,1,545,"female",6.30078579466324,-1.295916742002,"female-real","female"
"18588","lovely",18135,306,122,7,1,650,"male",6.47697236288968,0.607207614871832,"female-real","female"
"18589","lovely",26284,408,112,7,1,836,"female",6.7286286130847,0.427667581204489,"male-real","female"
"18590","lovely",5988,111,89,2,1,887,"female",6.78784498230958,0.0147255037696009,"none","female"
"18591","lovely",10844,206,188,7,1,658,"female",6.48920493132532,1.79217183707629,"male-real","female"
"18592","lovely",20895,311,66,2,1,524,"male",6.26149168432104,-0.398216573665287,"none","female"
"18593","lovely",642,102,18,7,1,597,"male",6.3919171133926,-1.26000873526853,"female-real","female"
"18594","lovely",18462,307,40,7,1,567,"male",6.34035930372775,-0.865020661200379,"female-real","female"
"18595","lovely",25262,406,188,4,1,866,"male",6.76388490856244,1.79217183707629,"female-real","female"
"18596","lovely",19110,308,56,7,1,611,"female",6.4150969591716,-0.57775660733263,"female-real","female"
"18597","lovely",890,102,84,2,0,493,"male",6.20050917404269,-0.0750445130640705,"none","female"
"18598","lovely",10845,206,188,7,1,658,"female",6.48920493132532,1.79217183707629,"male-real","female"
"18599","lovely",18379,307,17,2,1,589,"male",6.37842618365159,-1.27796273863527,"none","female"
"18600","lovely",889,102,84,2,0,493,"male",6.20050917404269,-0.0750445130640705,"none","female"
"18601","lovely",11776,208,92,2,1,811,"female",6.69826805411541,0.0685875138698037,"none","female"
"18602","lovely",23804,404,58,2,1,463,"female",6.13772705408623,-0.541848600599162,"none","female"
"18603","lovely",7446,201,16,4,1,545,"female",6.30078579466324,-1.295916742002,"female-real","female"
"18604","lovely",24698,405,184,4,1,582,"female",6.36647044773144,1.72035582360936,"female-real","female"
"18605","lovely",10363,206,29,2,1,576,"female",6.35610766069589,-1.06251469823446,"none","female"
"18606","lovely",24088,404,171,7,1,522,"female",6.25766758788264,1.48695377984181,"male-real","female"
"18607","lovely",16152,303,44,2,1,613,"female",6.41836493593621,-0.793204647733441,"none","female"
"18608","lovely",10362,206,29,2,1,576,"female",6.35610766069589,-1.06251469823446,"none","female"
"18609","lovely",25672,407,108,4,1,472,"female",6.15697898558556,0.355851567737552,"female-real","female"
"18610","lovely",18380,307,17,2,1,589,"male",6.37842618365159,-1.27796273863527,"none","female"
"18611","lovely",2554,105,90,2,1,553,"female",6.31535800152233,0.0326795071363351,"none","female"
"20220","mother",12883,210,95,7,1,797,"male",6.68085467879022,0.122449523970006,"male-real","female"
"20221","mother",10073,205,97,2,1,611,"female",6.4150969591716,0.158357530703475,"none","female"
"20222","mother",25576,407,81,4,1,564,"female",6.33505425149806,-0.128906523164273,"female-real","female"
"20223","mother",11284,207,127,7,1,617,"female",6.42486902390539,0.696977631705503,"male-real","female"
"20224","mother",24541,405,100,2,1,689,"female",6.53524127101366,0.212219540803678,"none","female"
"20225","mother",25232,406,170,7,1,564,"male",6.33505425149806,1.46899977647508,"male-real","female"
"20226","mother",443,101,127,7,1,587,"female",6.3750248198281,0.696977631705503,"female-real","female"
"20227","mother",20398,310,89,2,1,515,"female",6.24416690066374,0.0147255037696009,"none","female"
"20228","mother",24039,404,144,4,1,550,"female",6.30991827822652,1.00219568893999,"female-real","female"
"20229","mother",27080,410,8,2,1,552,"male",6.31354804627709,-1.43954876893588,"none","female"
"20230","mother",17799,306,31,2,1,679,"male",6.5206211275587,-1.02660669150099,"none","female"
"20231","mother",6740,112,170,4,1,617,"male",6.42486902390539,1.46899977647508,"male-real","female"
"20232","mother",3841,107,156,7,1,559,"female",6.3261494731551,1.2176437293408,"female-real","female"
"20233","mother",15889,302,148,7,0,705,"female",6.55819780281227,1.07401170240692,"female-real","female"
"20234","mother",27078,410,8,2,1,552,"male",6.31354804627709,-1.43954876893588,"none","female"
"20235","mother",27882,411,79,2,1,686,"male",6.53087762772588,-0.164814529897742,"none","female"
"20236","mother",22680,402,72,4,1,652,"female",6.48004456192665,-0.290492553464882,"female-real","female"
"20237","mother",19759,309,77,4,1,583,"female",6.36818718635049,-0.20072253663121,"male-real","female"
"20238","mother",17068,304,168,7,1,1085,"male",6.98933526597456,1.43309176974161,"female-real","female"
"20239","mother",19130,308,61,7,1,636,"female",6.45519856334012,-0.487986590498959,"female-real","female"
"20240","mother",8569,203,2,7,1,548,"female",6.30627528694802,-1.54727278913628,"male-real","female"
"20241","mother",26104,408,58,7,1,799,"female",6.68336094576627,-0.541848600599162,"male-real","female"
"20242","mother",21127,311,142,4,1,590,"male",6.38012253689976,0.966287682206517,"male-real","female"
"20243","mother",25212,406,159,4,1,635,"male",6.45362499889269,1.271505739441,"female-real","female"
"20244","mother",9192,204,17,2,1,464,"female",6.13988455222626,-1.27796273863527,"none","female"
"20245","mother",23948,404,95,7,0,649,"female",6.47543271670409,0.122449523970006,"male-real","female"
"20246","mother",28243,412,18,7,1,619,"male",6.4281052726846,-1.26000873526853,"male-real","female"
"20247","mother",13918,212,64,2,1,541,"male",6.29341927884648,-0.434124580398756,"none","female"
"20248","mother",20371,310,81,4,1,436,"female",6.07764224334903,-0.128906523164273,"male-real","female"
"20249","mother",9700,204,198,7,1,700,"female",6.5510803350434,1.97171187074364,"male-real","female"
"20250","mother",12572,210,2,2,1,629,"male",6.44413125670044,-1.54727278913628,"none","female"
"20251","mother",17360,305,65,4,1,585,"female",6.37161184723186,-0.416170577032022,"male-real","female"
"20252","mother",18041,306,88,7,1,539,"male",6.289715570909,-0.00322849959713342,"female-real","female"
"20253","mother",20832,311,50,2,1,483,"male",6.18001665365257,-0.685480627533036,"none","female"
"20254","mother",19760,309,77,4,1,583,"female",6.36818718635049,-0.20072253663121,"male-real","female"
"20255","mother",19131,308,61,7,1,636,"female",6.45519856334012,-0.487986590498959,"female-real","female"
"20256","mother",23549,403,177,4,1,551,"female",6.31173480915291,1.59467780004222,"female-real","female"
"20257","mother",26213,408,87,2,0,586,"female",6.37331978957701,-0.0211825029638677,"none","female"
"20258","mother",13284,211,49,4,1,731,"male",6.59441345974978,-0.70343463089977,"female-real","female"
"20259","mother",27326,410,72,7,1,1057,"male",6.96318998587024,-0.290492553464882,"male-real","female"
"20260","mother",8272,202,83,7,1,582,"male",6.36647044773144,-0.0929985164308048,"male-real","female"
"20261","mother",18042,306,88,7,1,539,"male",6.289715570909,-0.00322849959713342,"female-real","female"
"20262","mother",19758,309,77,4,1,583,"female",6.36818718635049,-0.20072253663121,"male-real","female"
"20263","mother",23171,403,50,2,1,475,"female",6.16331480403464,-0.685480627533036,"none","female"
"20264","mother",10309,206,10,2,1,534,"female",6.2803958389602,-1.40364076220241,"none","female"
"20265","mother",7401,201,4,4,1,684,"female",6.52795791762255,-1.51136478240281,"female-real","female"
"20266","mother",27079,410,8,2,1,552,"male",6.31354804627709,-1.43954876893588,"none","female"
"20267","mother",27883,411,79,2,1,686,"male",6.53087762772588,-0.164814529897742,"none","female"
"20268","mother",10072,205,97,2,1,611,"female",6.4150969591716,0.158357530703475,"none","female"
"20269","mother",26827,409,92,2,1,584,"female",6.36990098282823,0.0685875138698037,"none","female"
"20270","mother",4663,109,41,7,1,893,"female",6.7945865808765,-0.847066657833644,"female-real","female"
"20271","mother",4662,109,41,7,1,893,"female",6.7945865808765,-0.847066657833644,"female-real","female"
"20272","mother",12000,209,2,2,1,754,"female",6.62539236800796,-1.54727278913628,"none","female"
"20273","mother",19023,308,35,2,1,572,"female",6.3491389913798,-0.95479067803405,"none","female"
"20274","mother",8619,203,18,2,1,537,"female",6.28599809450886,-1.26000873526853,"none","female"
"20275","mother",6443,112,52,2,1,464,"male",6.13988455222626,-0.649572620799567,"none","female"
"20276","mother",7547,201,46,2,1,507,"female",6.22851100359118,-0.757296640999973,"none","female"
"20277","mother",14562,213,91,2,1,823,"male",6.71295620067707,0.0506335105030694,"none","female"
"20278","mother",5688,111,2,2,1,660,"female",6.49223983502047,-1.54727278913628,"none","female"
"20279","mother",7638,201,70,7,1,1055,"female",6.96129604591017,-0.32640056019835,"male-real","female"
"20280","mother",26908,409,139,7,1,628,"female",6.4425401664682,0.912425672106315,"male-real","female"
"20281","mother",5207,110,27,4,1,1043,"male",6.94985645500077,-1.09842270496792,"male-real","female"
"20282","mother",12573,210,2,2,1,629,"male",6.44413125670044,-1.54727278913628,"none","female"
"20283","mother",17067,304,168,7,1,1085,"male",6.98933526597456,1.43309176974161,"female-real","female"
"20284","mother",13556,211,130,7,1,583,"male",6.36818718635049,0.750839641805706,"male-real","female"
"20285","mother",25461,407,50,2,1,419,"female",6.03787091992214,-0.685480627533036,"none","female"
"20286","mother",7991,202,7,4,1,545,"male",6.30078579466324,-1.45750277230261,"female-real","female"
"20287","mother",376,101,98,4,0,702,"female",6.55393340402581,0.176311534070209,"male-real","female"
"20288","mother",17361,305,65,4,1,585,"female",6.37161184723186,-0.416170577032022,"male-real","female"
"20289","mother",3842,107,156,7,1,559,"female",6.3261494731551,1.2176437293408,"female-real","female"
"20290","mother",17454,305,86,2,1,658,"female",6.48920493132532,-0.039136506330602,"none","female"
"20291","mother",2534,105,83,2,1,607,"female",6.4085287910595,-0.0929985164308048,"none","female"
"20292","mother",7639,201,70,7,1,1055,"female",6.96129604591017,-0.32640056019835,"male-real","female"
"20293","mother",5164,110,14,2,1,540,"male",6.29156913955832,-1.33182474873547,"none","female"
"20294","mother",20397,310,89,2,1,515,"female",6.24416690066374,0.0147255037696009,"none","female"
"20295","mother",2896,106,31,2,1,499,"female",6.21260609575152,-1.02660669150099,"none","female"
"20296","mother",13557,211,130,7,1,583,"male",6.36818718635049,0.750839641805706,"male-real","female"
"20297","mother",12475,209,160,4,1,722,"female",6.58202513889283,1.28945974280773,"female-real","female"
"20298","mother",1496,103,108,7,0,1462,"female",7.28756064030972,0.355851567737552,"female-real","female"
"20299","mother",21645,312,105,4,1,422,"male",6.04500531403601,0.301989557637349,"male-real","female"
"20300","mother",16736,304,53,2,1,616,"male",6.42324696353352,-0.631618617432833,"none","female"
"20301","mother",8618,203,18,2,1,537,"female",6.28599809450886,-1.26000873526853,"none","female"
"20302","mother",10980,207,29,4,1,498,"female",6.21060007702465,-1.06251469823446,"female-real","female"
"20303","mother",12757,210,59,4,1,672,"male",6.51025834052315,-0.523894597232427,"female-real","female"
"20304","mother",4386,108,129,7,1,490,"female",6.19440539110467,0.732885638438972,"female-real","female"
"20305","mother",9738,205,10,7,1,690,"female",6.5366915975913,-1.40364076220241,"male-real","female"
"20306","mother",25462,407,50,2,1,419,"female",6.03787091992214,-0.685480627533036,"none","female"
"20307","mother",25213,406,159,4,1,635,"male",6.45362499889269,1.271505739441,"female-real","female"
"20308","mother",22654,402,63,2,1,555,"female",6.31896811374643,-0.45207858376549,"none","female"
"20309","mother",16013,303,3,2,1,680,"female",6.52209279817015,-1.52931878576955,"none","female"
"20310","mother",22039,401,54,7,1,1046,"female",6.95272864462487,-0.613664614066099,"male-real","female"
"20311","mother",17420,305,75,7,1,746,"female",6.61472560020376,-0.236630543364679,"female-real","female"
"20312","mother",19022,308,35,2,1,572,"female",6.3491389913798,-0.95479067803405,"none","female"
"20313","mother",16106,303,34,7,1,673,"female",6.51174532964473,-0.972744681400784,"female-real","female"
"20314","mother",4951,109,117,4,1,951,"female",6.85751406254539,0.51743759803816,"male-real","female"
"20315","mother",7990,202,7,4,1,545,"male",6.30078579466324,-1.45750277230261,"female-real","female"
"20316","mother",23947,404,95,7,0,649,"female",6.47543271670409,0.122449523970006,"male-real","female"
"20317","mother",7546,201,46,2,1,507,"female",6.22851100359118,-0.757296640999973,"none","female"
"20318","mother",4638,109,36,2,1,630,"female",6.44571981938558,-0.936836674667316,"none","female"
"20319","mother",26218,408,90,4,1,670,"female",6.50727771238501,0.0326795071363351,"female-real","female"
"20320","mother",24040,404,144,4,1,550,"female",6.30991827822652,1.00219568893999,"female-real","female"
"20321","mother",26219,408,90,4,1,670,"female",6.50727771238501,0.0326795071363351,"female-real","female"
"20322","mother",28087,411,148,4,1,871,"male",6.7696419768525,1.07401170240692,"female-real","female"
"20323","mother",8155,202,58,2,1,484,"male",6.18208490671663,-0.541848600599162,"none","female"
"20324","mother",28086,411,148,4,1,871,"male",6.7696419768525,1.07401170240692,"female-real","female"
"20325","mother",1495,103,108,7,0,1462,"female",7.28756064030972,0.355851567737552,"female-real","female"
"20326","mother",17419,305,75,7,1,746,"female",6.61472560020376,-0.236630543364679,"female-real","female"
"20327","mother",23172,403,50,2,1,475,"female",6.16331480403464,-0.685480627533036,"none","female"
"20328","mother",25460,407,50,2,1,419,"female",6.03787091992214,-0.685480627533036,"none","female"
"20329","mother",1121,102,184,7,1,554,"male",6.31716468674728,1.72035582360936,"female-real","female"
"20330","mother",27325,410,72,7,1,1057,"male",6.96318998587024,-0.290492553464882,"male-real","female"
"20331","mother",23647,404,17,2,1,460,"female",6.13122648948314,-1.27796273863527,"none","female"
"20332","mother",26105,408,58,7,1,799,"female",6.68336094576627,-0.541848600599162,"male-real","female"
"20333","mother",5163,110,14,2,1,540,"male",6.29156913955832,-1.33182474873547,"none","female"
"20334","mother",28242,412,18,7,1,619,"male",6.4281052726846,-1.26000873526853,"male-real","female"
"20335","mother",20207,310,46,7,1,528,"female",6.26909628370626,-0.757296640999973,"female-real","female"
"20336","mother",12230,209,67,7,1,1270,"female",7.14677217945264,-0.380262570298553,"male-real","female"
"20337","mother",3682,107,86,2,1,455,"female",6.12029741895095,-0.039136506330602,"none","female"
"20338","mother",17421,305,75,7,1,746,"female",6.61472560020376,-0.236630543364679,"female-real","female"
"20339","mother",19462,309,3,7,1,501,"female",6.21660610108486,-1.52931878576955,"female-real","female"
"20340","mother",872,102,79,2,1,538,"male",6.28785856016178,-0.164814529897742,"none","female"
"20341","mother",11909,208,149,4,1,569,"female",6.34388043412633,1.09196570577366,"female-real","female"
"20342","mother",9193,204,17,2,1,464,"female",6.13988455222626,-1.27796273863527,"none","female"
"20343","mother",15107,301,83,4,1,787,"female",6.6682282484174,-0.0929985164308048,"male-real","female"
"20344","mother",10293,206,1,4,1,757,"female",6.62936325343745,-1.56522679250302,"female-real","female"
"20345","mother",6213,111,174,7,1,649,"female",6.47543271670409,1.54081578994201,"female-real","female"
"20346","mother",28405,412,61,4,1,713,"male",6.5694814204143,-0.487986590498959,"female-real","female"
"20347","mother",14561,213,91,2,1,823,"male",6.71295620067707,0.0506335105030694,"none","female"
"20348","mother",27384,410,92,4,1,688,"male",6.53378883793334,0.0685875138698037,"female-real","female"
"20349","mother",22655,402,63,2,1,555,"female",6.31896811374643,-0.45207858376549,"none","female"
"20350","mother",1022,102,137,4,1,744,"male",6.61204103483309,0.876517665372846,"male-real","female"
"20351","mother",15077,301,79,7,1,637,"female",6.45676965557216,-0.164814529897742,"female-real","female"
"20352","mother",13917,212,64,2,1,541,"male",6.29341927884648,-0.434124580398756,"none","female"
"20353","mother",7317,113,166,4,1,457,"male",6.12468339089421,1.39718376300814,"male-real","female"
"20354","mother",19460,309,3,7,1,501,"female",6.21660610108486,-1.52931878576955,"female-real","female"
"20355","mother",21652,312,108,7,1,566,"male",6.33859407820318,0.355851567737552,"female-real","female"
"20356","mother",21285,312,7,2,1,491,"male",6.19644412779452,-1.45750277230261,"none","female"
"20357","mother",22016,401,46,2,1,638,"female",6.45833828334479,-0.757296640999973,"none","female"
"20358","mother",10711,206,129,7,1,747,"female",6.61606518513282,0.732885638438972,"male-real","female"
"20359","mother",15890,302,148,7,0,705,"female",6.55819780281227,1.07401170240692,"female-real","female"
"20360","mother",26212,408,87,2,0,586,"female",6.37331978957701,-0.0211825029638677,"none","female"
"20361","mother",28407,412,62,2,1,536,"male",6.2841341610708,-0.470032587132225,"none","female"
"20362","mother",14477,213,64,4,1,779,"male",6.65801104587075,-0.434124580398756,"female-real","female"
"20363","mother",871,102,79,2,1,538,"male",6.28785856016178,-0.164814529897742,"none","female"
"20364","mother",15105,301,83,4,1,787,"female",6.6682282484174,-0.0929985164308048,"male-real","female"
"20365","mother",3033,106,58,7,1,609,"female",6.4118182677099,-0.541848600599162,"female-real","female"
"20366","mother",13888,212,55,7,1,760,"male",6.63331843328038,-0.595710610699364,"male-real","female"
"20367","mother",18598,307,79,4,1,808,"male",6.69456205852109,-0.164814529897742,"male-real","female"
"20368","mother",4387,108,129,7,1,490,"female",6.19440539110467,0.732885638438972,"female-real","female"
"20369","mother",9120,203,194,4,1,516,"female",6.24610676548156,1.8998958572767,"female-real","female"
"20370","mother",20370,310,81,4,1,436,"female",6.07764224334903,-0.128906523164273,"male-real","female"
"20371","mother",14487,213,68,7,1,650,"male",6.47697236288968,-0.362308566931819,"male-real","female"
"20372","mother",7545,201,46,2,1,507,"female",6.22851100359118,-0.757296640999973,"none","female"
"20373","mother",17756,306,16,4,1,650,"male",6.47697236288968,-1.295916742002,"male-real","female"
"20374","mother",16734,304,53,2,1,616,"male",6.42324696353352,-0.631618617432833,"none","female"
"20375","mother",10289,205,198,4,1,666,"female",6.50128967054039,1.97171187074364,"female-real","female"
"20376","mother",24168,405,1,7,1,850,"female",6.74523634948436,-1.56522679250302,"male-real","female"
"20377","mother",18757,307,141,7,1,566,"male",6.33859407820318,0.948333678839783,"female-real","female"
"20378","mother",15078,301,79,7,1,637,"female",6.45676965557216,-0.164814529897742,"female-real","female"
"20379","mother",5852,111,52,4,1,922,"female",6.82654522355659,-0.649572620799567,"male-real","female"
"20380","mother",1852,104,43,2,1,508,"female",6.23048144757848,-0.811158651100176,"none","female"
"20381","mother",14488,213,68,7,1,650,"male",6.47697236288968,-0.362308566931819,"male-real","female"
"20382","mother",19461,309,3,7,1,501,"female",6.21660610108486,-1.52931878576955,"female-real","female"
"20383","mother",9675,204,188,4,1,683,"female",6.52649485957079,1.79217183707629,"female-real","female"
"20384","mother",6444,112,52,2,1,464,"male",6.13988455222626,-0.649572620799567,"none","female"
"20385","mother",18599,307,79,4,1,808,"male",6.69456205852109,-0.164814529897742,"male-real","female"
"20386","mother",375,101,98,4,0,702,"female",6.55393340402581,0.176311534070209,"male-real","female"
"20387","mother",7315,113,164,7,1,701,"male",6.55250788703459,1.36127575627467,"female-real","female"
"20388","mother",16735,304,53,2,1,616,"male",6.42324696353352,-0.631618617432833,"none","female"
"20389","mother",8270,202,83,7,1,582,"male",6.36647044773144,-0.0929985164308048,"male-real","female"
"20390","mother",27742,411,37,7,1,981,"male",6.88857245956536,-0.918882671300581,"male-real","female"
"20391","mother",15548,302,38,2,1,608,"female",6.41017488196617,-0.900928667933847,"none","female"
"20392","mother",27741,411,37,7,1,981,"male",6.88857245956536,-0.918882671300581,"male-real","female"
"20393","mother",15106,301,83,4,1,787,"female",6.6682282484174,-0.0929985164308048,"male-real","female"
"20394","mother",20208,310,46,7,1,528,"female",6.26909628370626,-0.757296640999973,"female-real","female"
"20395","mother",27383,410,92,4,1,688,"male",6.53378883793334,0.0685875138698037,"female-real","female"
"20396","mother",1120,102,184,7,1,554,"male",6.31716468674728,1.72035582360936,"female-real","female"
"20397","mother",17757,306,16,4,1,650,"male",6.47697236288968,-1.295916742002,"male-real","female"
"20398","mother",14851,301,13,2,1,628,"female",6.4425401664682,-1.3497787521022,"none","female"
"20399","mother",5547,110,131,7,1,607,"male",6.4085287910595,0.76879364517244,"female-real","female"
"20400","mother",4952,109,117,4,1,951,"female",6.85751406254539,0.51743759803816,"male-real","female"
"20401","mother",10710,206,129,7,1,747,"female",6.61606518513282,0.732885638438972,"male-real","female"
"20402","mother",9737,205,10,7,1,690,"female",6.5366915975913,-1.40364076220241,"male-real","female"
"20403","mother",178,101,48,2,1,492,"female",6.19847871649231,-0.721388634266504,"none","female"
"20404","mother",23648,404,17,2,1,460,"female",6.13122648948314,-1.27796273863527,"none","female"
"20405","mother",18341,307,10,2,1,764,"male",6.63856778916652,-1.40364076220241,"none","female"
"20406","mother",21644,312,105,4,1,422,"male",6.04500531403601,0.301989557637349,"male-real","female"
"20407","mother",5851,111,52,4,1,922,"female",6.82654522355659,-0.649572620799567,"male-real","female"
"20408","mother",21286,312,7,2,1,491,"male",6.19644412779452,-1.45750277230261,"none","female"
"20409","mother",7314,113,164,7,1,701,"male",6.55250788703459,1.36127575627467,"female-real","female"
"20410","mother",9119,203,194,4,1,516,"female",6.24610676548156,1.8998958572767,"female-real","female"
"20411","mother",12756,210,59,4,1,672,"male",6.51025834052315,-0.523894597232427,"female-real","female"
"20412","mother",8271,202,83,7,1,582,"male",6.36647044773144,-0.0929985164308048,"male-real","female"
"20413","mother",14476,213,64,4,1,779,"male",6.65801104587075,-0.434124580398756,"female-real","female"
"20414","mother",374,101,98,4,0,702,"female",6.55393340402581,0.176311534070209,"male-real","female"
"20415","mother",5546,110,131,7,1,607,"male",6.4085287910595,0.76879364517244,"female-real","female"
"20416","mother",12476,209,160,4,1,722,"female",6.58202513889283,1.28945974280773,"female-real","female"
"20417","mother",1021,102,137,4,1,744,"male",6.61204103483309,0.876517665372846,"male-real","female"
"20418","mother",3032,106,58,7,1,609,"female",6.4118182677099,-0.541848600599162,"female-real","female"
"20419","mother",23119,403,35,7,1,492,"female",6.19847871649231,-0.95479067803405,"male-real","female"
"20420","mother",18342,307,10,2,1,764,"male",6.63856778916652,-1.40364076220241,"none","female"
"20421","mother",16798,304,69,4,1,679,"male",6.5206211275587,-0.344354563565085,"male-real","female"
"20422","mother",16799,304,69,4,1,679,"male",6.5206211275587,-0.344354563565085,"male-real","female"
"20423","mother",16046,303,11,4,1,798,"female",6.68210859744981,-1.38568675883567,"male-real","female"
"20424","mother",19685,309,60,2,1,774,"female",6.65157187358973,-0.505940593865693,"none","female"
"20425","mother",12755,210,59,4,1,672,"male",6.51025834052315,-0.523894597232427,"female-real","female"
"20426","mother",15927,302,161,4,1,834,"female",6.72623340235875,1.30741374617447,"male-real","female"
"20427","mother",2320,105,25,7,1,573,"female",6.35088571671474,-1.13433071170139,"female-real","female"
"20428","mother",2319,105,25,7,1,573,"female",6.35088571671474,-1.13433071170139,"female-real","female"
"20429","mother",15926,302,161,4,1,834,"female",6.72623340235875,1.30741374617447,"male-real","female"
"20430","mother",15549,302,38,2,1,608,"female",6.41017488196617,-0.900928667933847,"none","female"
"20431","mother",25064,406,91,2,1,1018,"male",6.92559519711047,0.0506335105030694,"none","female"
"20432","mother",25063,406,91,2,1,1018,"male",6.92559519711047,0.0506335105030694,"none","female"
"20433","mother",26604,409,35,4,1,1030,"female",6.93731408122368,-0.95479067803405,"female-real","female"
"20434","mother",2447,105,60,4,1,596,"female",6.39024066706535,-0.505940593865693,"male-real","female"
"20435","mother",1245,103,33,2,1,748,"female",6.61740297797448,-0.990698684767518,"none","female"
"20436","mother",21284,312,7,2,1,491,"male",6.19644412779452,-1.45750277230261,"none","female"
"20437","mother",16045,303,11,4,1,798,"female",6.68210859744981,-1.38568675883567,"male-real","female"
"20438","mother",11677,208,62,2,1,709,"female",6.56385552653213,-0.470032587132225,"none","female"
"20439","mother",13152,211,17,2,1,940,"male",6.84587987526405,-1.27796273863527,"none","female"
"20440","mother",9674,204,188,4,1,683,"female",6.52649485957079,1.79217183707629,"female-real","female"
"20441","mother",25654,407,99,7,1,579,"female",6.361302477573,0.194265537436944,"male-real","female"
"20442","mother",11908,208,149,4,1,569,"female",6.34388043412633,1.09196570577366,"female-real","female"
"20443","mother",25231,406,170,7,1,564,"male",6.33505425149806,1.46899977647508,"male-real","female"
"20444","mother",4093,108,31,4,1,550,"female",6.30991827822652,-1.02660669150099,"male-real","female"
"20445","mother",14088,212,119,4,1,611,"male",6.4150969591716,0.553345604771629,"female-real","female"
"20446","mother",14478,213,64,4,1,779,"male",6.65801104587075,-0.434124580398756,"female-real","female"
"20447","mother",1618,103,169,4,1,626,"female",6.4393503711001,1.45104577310834,"male-real","female"
"20448","mother",13153,211,17,2,1,940,"male",6.84587987526405,-1.27796273863527,"none","female"
"20449","mother",16800,304,69,4,1,679,"male",6.5206211275587,-0.344354563565085,"male-real","female"
"20450","mother",12884,210,95,7,1,797,"male",6.68085467879022,0.122449523970006,"male-real","female"
"20451","mother",12229,209,67,7,1,1270,"female",7.14677217945264,-0.380262570298553,"male-real","female"
"20452","mother",23649,404,17,2,1,460,"female",6.13122648948314,-1.27796273863527,"none","female"
"20453","mother",24542,405,100,2,1,689,"female",6.53524127101366,0.212219540803678,"none","female"
"20454","mother",26606,409,35,4,1,1030,"female",6.93731408122368,-0.95479067803405,"female-real","female"
"20455","mother",11814,208,103,7,0,748,"female",6.61740297797448,0.266081550903881,"male-real","female"
"20456","mother",22679,402,72,4,1,652,"female",6.48004456192665,-0.290492553464882,"female-real","female"
"20457","mother",13285,211,49,4,1,731,"male",6.59441345974978,-0.70343463089977,"female-real","female"
"20458","mother",7037,113,56,2,1,421,"male",6.04263283368238,-0.57775660733263,"none","female"
"20459","mother",1244,103,33,2,1,748,"female",6.61740297797448,-0.990698684767518,"none","female"
"20460","mother",20930,311,73,7,1,752,"male",6.62273632394984,-0.272538550098148,"female-real","female"
"20461","mother",7038,113,56,2,1,421,"male",6.04263283368238,-0.57775660733263,"none","female"
"20462","mother",14852,301,13,2,1,628,"female",6.4425401664682,-1.3497787521022,"none","female"
"20463","mother",4094,108,31,4,1,550,"female",6.30991827822652,-1.02660669150099,"male-real","female"
"20464","mother",10979,207,29,4,1,498,"female",6.21060007702465,-1.06251469823446,"female-real","female"
"20465","mother",26605,409,35,4,1,1030,"female",6.93731408122368,-0.95479067803405,"female-real","female"
"20466","mother",20931,311,73,7,1,752,"male",6.62273632394984,-0.272538550098148,"female-real","female"
"20467","mother",4095,108,31,4,1,550,"female",6.30991827822652,-1.02660669150099,"male-real","female"
"20468","mum",5806,111,39,2,1,658,"female",6.48920493132532,-0.882974664567113,"none","female"
"20469","mum",13182,211,24,2,1,715,"male",6.57228254269401,-1.15228471506813,"none","female"
"20470","mum",2279,105,14,2,1,552,"female",6.31354804627709,-1.33182474873547,"none","female"
"20471","mum",1192,103,17,2,1,727,"female",6.58892647753352,-1.27796273863527,"none","female"
"20472","mum",23789,404,54,4,1,974,"female",6.88141130364254,-0.613664614066099,"female-real","female"
