"","X","Subject","Trial","Stimulus","Block","RT","ACC","condition","yearofbirth","cTrial","older","RTlog","WordAge"
"1405",1405,111,41,"video",4,630,1,"oldreal",1983,-0.532722011592178,"yes",6.44730586254121,"youngword"
"1406",1406,111,42,"spirits",2,492,1,"iso",1983,-0.509303407243224,"yes",6.20050917404269,"youngword"
"1407",1407,111,42,"spirits",2,492,1,"iso",1983,-0.509303407243224,"yes",6.20050917404269,"youngword"
"1408",1408,111,46,"nicest",2,641,1,"iso",1983,-0.415628989847405,"yes",6.46458830368996,"youngword"
"1409",1409,111,47,"delivered",2,592,1,"iso",1983,-0.39221038549845,"yes",6.38519439899773,"oldword"
"1410",1410,111,47,"confectionery",7,699,1,"youngreal",1983,-0.39221038549845,"yes",6.5510803350434,"oldword"
"1411",1411,111,48,"intellectual",2,518,1,"iso",1983,-0.368791781149496,"yes",6.25190388316589,"youngword"
"1412",1412,111,48,"intellectual",2,518,1,"iso",1983,-0.368791781149496,"yes",6.25190388316589,"youngword"
"1413",1413,111,52,"electricity",7,1003,1,"youngreal",1983,-0.275117363753677,"yes",6.91174730025167,"oldword"
"1414",1414,111,53,"pencils",2,590,1,"iso",1983,-0.251698759404723,"yes",6.3818160174061,"oldword"
"1415",1415,111,54,"confectionery",2,525,1,"iso",1983,-0.228280155055768,"yes",6.26530121273771,"oldword"
"1416",1416,111,55,"delivered",7,609,1,"youngreal",1983,-0.204861550706813,"yes",6.41345895716736,"oldword"
"1417",1417,111,57,"video",7,805,1,"youngreal",1983,-0.158024342008904,"yes",6.69208374250663,"youngword"
"1418",1418,111,57,"mittens",2,707,1,"iso",1983,-0.158024342008904,"yes",6.56244409369372,"oldword"
"1419",1419,111,58,"reckon",4,955,1,"oldreal",1983,-0.13460573765995,"yes",6.8627579130514,"youngword"
"1420",1420,111,58,"reckon",4,955,1,"oldreal",1983,-0.13460573765995,"yes",6.8627579130514,"youngword"
"1421",1421,111,59,"expensive",7,823,1,"youngreal",1983,-0.111187133310995,"yes",6.71417052990947,"youngword"
"1422",1422,111,60,"environment",2,607,1,"iso",1983,-0.0877685289620404,"yes",6.41017488196617,"youngword"
"1423",1423,111,61,"electricity",4,1223,1,"oldreal",1983,-0.0643499246130858,"yes",7.10987946307227,"oldword"
"1424",1424,111,62,"bitten",4,580,1,"oldreal",1983,-0.0409313202641312,"yes",6.36475075685191,"youngword"
"1425",1425,111,63,"guide",4,453,1,"oldreal",1983,-0.0175127159151765,"yes",6.11809719804135,"youngword"
"1426",1426,111,64,"fried",2,629,1,"iso",1983,0.00590588843377808,"yes",6.44571981938558,"oldword"
"1427",1427,111,64,"intellectual",7,1205,1,"youngreal",1983,0.00590588843377808,"yes",7.09506437728713,"youngword"
"1428",1428,111,66,"seventh",2,757,1,"iso",1983,0.0527430971316873,"yes",6.63068338564237,"youngword"
"1429",1429,111,68,"recite",4,966,1,"oldreal",1983,0.0995803058295965,"yes",6.87419849545329,"oldword"
"1430",1430,111,69,"chemistry",2,507,1,"iso",1983,0.122998910178551,"yes",6.23048144757848,"youngword"
"1431",1431,111,70,"miners",2,542,1,"iso",1983,0.146417514527506,"yes",6.29710931993394,"oldword"
"1432",1432,111,71,"impressive",2,479,1,"iso",1983,0.16983611887646,"yes",6.17378610390194,"youngword"
"1433",1433,111,74,"expensive",2,513,1,"iso",1983,0.240091931923324,"yes",6.24222326545517,"youngword"
"1434",1434,111,74,"lifestyle",4,746,1,"oldreal",1983,0.240091931923324,"yes",6.61606518513282,"youngword"
"1435",1435,111,75,"electricity",2,476,0,"iso",1983,0.263510536272279,"yes",6.16751649088834,"oldword"
"1436",1436,111,75,"electricity",2,476,0,"iso",1983,0.263510536272279,"yes",6.16751649088834,"oldword"
"1437",1437,111,75,"beg",4,596,1,"oldreal",1983,0.263510536272279,"yes",6.3919171133926,"oldword"
"1438",1438,111,75,"beg",4,596,1,"oldreal",1983,0.263510536272279,"yes",6.3919171133926,"oldword"
"1439",1439,111,77,"dye",2,691,1,"iso",1983,0.310347744970188,"yes",6.53958595561767,"youngword"
"1440",1440,111,78,"permission",7,669,1,"youngreal",1983,0.333766349319143,"yes",6.50727771238501,"oldword"
"1441",1441,111,80,"whistle",4,791,1,"oldreal",1983,0.380603558017052,"yes",6.67456139181443,"oldword"
"1442",1442,111,81,"willow",7,822,1,"youngreal",1983,0.404022162366007,"yes",6.71295620067707,"oldword"
"1443",1443,111,82,"fireworks",4,801,1,"oldreal",1983,0.427440766714961,"yes",6.68710860786651,"oldword"
"1444",1444,111,87,"libraries",4,1273,1,"oldreal",1983,0.544533788459734,"yes",7.14991683613211,"oldword"
"1445",1445,111,90,"survival",4,711,1,"oldreal",1983,0.614789601506598,"yes",6.56807791141198,"youngword"
"1446",1446,111,95,"nicest",4,824,1,"oldreal",1983,0.731882623251371,"yes",6.71538338633468,"youngword"
"1447",1447,111,99,"willow",4,678,1,"oldreal",1983,0.82555704064719,"yes",6.5206211275587,"oldword"
"1448",1448,111,100,"dye",7,979,1,"youngreal",1983,0.848975644996144,"yes",6.88755257166462,"youngword"
"1449",1449,111,103,"idle",4,984,1,"oldreal",1983,0.919231458043008,"yes",6.89264164117209,"oldword"
"1450",1450,111,104,"fireworks",7,642,1,"youngreal",1983,0.942650062391963,"yes",6.46614472423762,"oldword"
"1451",1451,111,105,"whistle",7,638,1,"youngreal",1983,0.966068666740917,"yes",6.45990445437753,"oldword"
"1452",1452,111,108,"silent",7,582,1,"youngreal",1983,1.03632447978778,"yes",6.36818718635049,"oldword"
"1453",1453,111,109,"recite",7,542,1,"youngreal",1983,1.05974308413674,"yes",6.29710931993394,"oldword"
"1454",1454,111,110,"dye",4,741,0,"oldreal",1983,1.08316168848569,"yes",6.60934924316738,"youngword"
"1455",1455,111,114,"beg",7,677,1,"youngreal",1983,1.17683610588151,"yes",6.5191472879404,"oldword"
"1456",1456,111,116,"stress",7,640,1,"youngreal",1983,1.22367331457942,"yes",6.46302945692067,"youngword"
"1457",1457,111,117,"hymns",7,598,1,"youngreal",1983,1.24709191892837,"yes",6.39526159811545,"oldword"
"1458",1458,111,122,"dental",4,734,1,"oldreal",1983,1.36418494067315,"yes",6.59987049921284,"oldword"
"1459",1459,111,127,"lifting",4,697,1,"oldreal",1983,1.48127796241792,"yes",6.54821910276237,"youngword"
"1460",1460,111,130,"survival",7,602,1,"youngreal",1983,1.55153377546478,"yes",6.40191719672719,"youngword"
"1461",1461,111,132,"delivered",4,764,1,"oldreal",1983,1.59837098416269,"yes",6.63987583382654,"oldword"
"1462",1462,111,132,"depressing",7,691,1,"youngreal",1983,1.59837098416269,"yes",6.53958595561767,"youngword"
"1463",1463,111,133,"mittens",7,702,1,"youngreal",1983,1.62178958851165,"yes",6.55535689181067,"oldword"
"1464",1464,111,133,"mittens",7,702,1,"youngreal",1983,1.62178958851165,"yes",6.55535689181067,"oldword"
"1465",1465,111,135,"silent",4,647,1,"oldreal",1983,1.66862679720956,"yes",6.47389069635227,"oldword"
"1466",1466,111,137,"nicest",7,695,1,"youngreal",1983,1.71546400590746,"yes",6.54534966033442,"youngword"
"1467",1467,111,138,"idle",7,601,1,"youngreal",1983,1.73888261025642,"yes",6.40025744530882,"oldword"
"1468",1468,111,143,"physics",7,662,1,"youngreal",1983,1.85597563200119,"yes",6.49677499018586,"youngword"
"1469",1469,111,147,"seventh",7,643,1,"youngreal",1983,1.94965004939701,"yes",6.46769872610435,"youngword"
"1470",1470,111,148,"hymns",4,879,1,"oldreal",1983,1.97306865374597,"yes",6.77992190747225,"oldword"
"1471",1471,111,152,"pencils",4,783,1,"oldreal",1983,2.06674307114178,"yes",6.66440902035041,"oldword"
"1472",1472,111,153,"intellectual",4,668,1,"oldreal",1983,2.09016167549074,"yes",6.50578406012823,"youngword"
"1473",1473,111,154,"lifting",7,748,1,"youngreal",1983,2.11358027983969,"yes",6.61873898351722,"youngword"
"1474",1474,111,155,"permission",4,727,1,"oldreal",1983,2.13699888418865,"yes",6.59030104819669,"oldword"
"1475",1475,111,157,"fridge",7,673,1,"youngreal",1983,2.18383609288656,"yes",6.51323011091231,"youngword"
"1476",1476,111,159,"impressive",4,852,1,"oldreal",1983,2.23067330158447,"yes",6.74875954749168,"youngword"
"1477",1477,111,160,"fried",4,1079,1,"oldreal",1983,2.25409190593342,"yes",6.98471632011827,"oldword"
"1478",1478,112,1,"whistle",2,556,1,"iso",1991,-1.46946618555036,"no",6.32256523992728,"oldword"
"1479",1479,112,1,"lifestyle",7,818,1,"youngreal",1991,-1.46946618555036,"no",6.70808408385307,"youngword"
"1480",1480,112,2,"physics",2,500,1,"iso",1991,-1.44604758120141,"no",6.21660610108486,"youngword"
"1481",1481,112,2,"physics",2,500,1,"iso",1991,-1.44604758120141,"no",6.21660610108486,"youngword"
"1482",1482,112,3,"fireworks",2,702,1,"iso",1991,-1.42262897685245,"no",6.55535689181067,"oldword"
"1483",1483,112,5,"electricity",7,634,1,"youngreal",1991,-1.37579176815454,"no",6.45362499889269,"oldword"
"1484",1484,112,6,"respected",7,624,1,"youngreal",1991,-1.35237316380559,"no",6.4377516497364,"oldword"
"1485",1485,112,7,"miners",7,670,1,"youngreal",1991,-1.32895455945663,"no",6.50876913697168,"oldword"
"1486",1486,112,10,"intellectual",2,713,1,"iso",1991,-1.25869874640977,"no",6.57088296233958,"youngword"
"1487",1487,112,11,"silent",2,591,1,"iso",1991,-1.23528014206082,"no",6.38350663488401,"oldword"
"1488",1488,112,12,"fridge",2,586,1,"iso",1991,-1.21186153771186,"no",6.3750248198281,"youngword"
"1489",1489,112,12,"frighten",4,554,1,"oldreal",1991,-1.21186153771186,"no",6.31896811374643,"oldword"
"1490",1490,112,14,"willow",4,750,1,"oldreal",1991,-1.16502432901395,"no",6.62140565176413,"oldword"
"1491",1491,112,14,"dye",2,822,1,"iso",1991,-1.16502432901395,"no",6.71295620067707,"youngword"
"1492",1492,112,15,"confectionery",2,574,1,"iso",1991,-1.141605724665,"no",6.35437004079735,"oldword"
"1493",1493,112,15,"confectionery",2,574,1,"iso",1991,-1.141605724665,"no",6.35437004079735,"oldword"
"1494",1494,112,16,"stress",7,930,1,"youngreal",1991,-1.11818712031604,"no",6.83625927727707,"youngword"
"1495",1495,112,17,"libraries",2,631,1,"iso",1991,-1.09476851596709,"no",6.44888939414686,"oldword"
"1496",1496,112,19,"permission",2,519,1,"iso",1991,-1.04793130726918,"no",6.25382881157547,"oldword"
"1497",1497,112,20,"video",2,556,0,"iso",1991,-1.02451270292023,"no",6.32256523992728,"youngword"
"1498",1498,112,20,"video",7,875,1,"youngreal",1991,-1.02451270292023,"no",6.77536609093639,"youngword"
"1499",1499,112,22,"survival",4,765,1,"oldreal",1991,-0.977675494222316,"no",6.64118216974059,"youngword"
"1500",1500,112,23,"respected",4,717,1,"oldreal",1991,-0.954256889873361,"no",6.57646956904822,"oldword"
"1501",1501,112,24,"fireworks",7,1088,1,"youngreal",1991,-0.930838285524407,"no",6.99301512293296,"oldword"
"1502",1502,112,24,"recite",2,592,1,"iso",1991,-0.930838285524407,"no",6.38519439899773,"oldword"
"1503",1503,112,26,"guide",4,595,1,"oldreal",1991,-0.884001076826497,"no",6.39024066706535,"youngword"
"1504",1504,112,26,"willow",2,584,1,"iso",1991,-0.884001076826497,"no",6.37161184723186,"oldword"
"1505",1505,112,30,"permission",4,836,1,"oldreal",1991,-0.790326659430679,"no",6.72982407048948,"oldword"
"1506",1506,112,30,"impressive",7,916,1,"youngreal",1991,-0.790326659430679,"no",6.82110747225646,"youngword"
"1507",1507,112,31,"dye",7,557,1,"youngreal",1991,-0.766908055081724,"no",6.32435896238131,"youngword"
"1508",1508,112,31,"dye",7,557,1,"youngreal",1991,-0.766908055081724,"no",6.32435896238131,"youngword"
"1509",1509,112,31,"hymns",2,489,0,"iso",1991,-0.766908055081724,"no",6.19440539110467,"oldword"
"1510",1510,112,31,"hymns",2,489,0,"iso",1991,-0.766908055081724,"no",6.19440539110467,"oldword"
"1511",1511,112,33,"physics",7,754,1,"youngreal",1991,-0.720070846383815,"no",6.62671774924902,"youngword"
"1512",1512,112,33,"delivered",2,629,1,"iso",1991,-0.720070846383815,"no",6.44571981938558,"oldword"
"1513",1513,112,34,"lifestyle",2,634,1,"iso",1991,-0.69665224203486,"no",6.45362499889269,"youngword"
"1514",1514,112,34,"lifestyle",2,634,1,"iso",1991,-0.69665224203486,"no",6.45362499889269,"youngword"
"1515",1515,112,35,"spirits",2,712,1,"iso",1991,-0.673233637685906,"no",6.5694814204143,"youngword"
"1516",1516,112,36,"seventh",2,642,0,"iso",1991,-0.649815033336951,"no",6.46614472423762,"youngword"
"1517",1517,112,36,"recite",7,1233,0,"youngreal",1991,-0.649815033336951,"no",7.11801620446533,"oldword"
"1518",1518,112,37,"environment",2,684,1,"iso",1991,-0.626396428987997,"no",6.52941883826223,"youngword"
"1519",1519,112,37,"environment",2,684,1,"iso",1991,-0.626396428987997,"no",6.52941883826223,"youngword"
"1520",1520,112,38,"expensive",4,1212,0,"oldreal",1991,-0.602977824639042,"no",7.10085190894405,"youngword"
"1521",1521,112,39,"mittens",7,987,1,"youngreal",1991,-0.579559220290087,"no",6.89568269774787,"oldword"
"1522",1522,112,40,"fried",7,810,1,"youngreal",1991,-0.556140615941133,"no",6.69826805411541,"oldword"
"1523",1523,112,40,"impressive",2,503,1,"iso",1991,-0.556140615941133,"no",6.22257626807137,"youngword"
"1524",1524,112,42,"miners",4,678,1,"oldreal",1991,-0.509303407243224,"no",6.5206211275587,"oldword"
"1525",1525,112,44,"reckon",2,501,1,"iso",1991,-0.462466198545314,"no",6.21860011969173,"youngword"
"1526",1526,112,44,"dental",7,748,1,"youngreal",1991,-0.462466198545314,"no",6.61873898351722,"oldword"
"1527",1527,112,45,"bitten",2,701,1,"iso",1991,-0.43904759419636,"no",6.55393340402581,"youngword"
"1528",1528,112,45,"bitten",2,701,1,"iso",1991,-0.43904759419636,"no",6.55393340402581,"youngword"
"1529",1529,112,45,"confectionery",4,660,1,"oldreal",1991,-0.43904759419636,"no",6.49375383985169,"oldword"
"1530",1530,112,45,"confectionery",4,660,1,"oldreal",1991,-0.43904759419636,"no",6.49375383985169,"oldword"
"1531",1531,112,45,"confectionery",7,582,1,"youngreal",1991,-0.43904759419636,"no",6.36818718635049,"oldword"
"1532",1532,112,45,"confectionery",7,582,1,"youngreal",1991,-0.43904759419636,"no",6.36818718635049,"oldword"
"1533",1533,112,49,"dental",2,573,1,"iso",1991,-0.345373176800541,"no",6.35262939631957,"oldword"
"1534",1534,112,49,"lifting",4,1026,1,"oldreal",1991,-0.345373176800541,"no",6.93439720992856,"youngword"
"1535",1535,112,51,"expensive",2,569,1,"iso",1991,-0.298535968102632,"no",6.3456363608286,"youngword"
"1536",1536,112,52,"survival",2,525,1,"iso",1991,-0.275117363753677,"no",6.26530121273771,"youngword"
"1537",1537,112,53,"fried",2,539,0,"iso",1991,-0.251698759404723,"no",6.29156913955832,"oldword"
"1538",1538,112,56,"environment",4,579,1,"oldreal",1991,-0.181442946357859,"no",6.36302810354046,"youngword"
"1539",1539,112,57,"electricity",2,514,1,"iso",1991,-0.158024342008904,"no",6.24416690066374,"oldword"
"1540",1540,112,58,"lifting",2,925,1,"iso",1991,-0.13460573765995,"no",6.83087423464618,"youngword"
"1541",1541,112,59,"miners",2,637,0,"iso",1991,-0.111187133310995,"no",6.45833828334479,"oldword"
"1542",1542,112,60,"guide",2,1183,1,"iso",1991,-0.0877685289620404,"no",7.07665381544395,"youngword"
"1543",1543,112,63,"pencils",2,517,1,"iso",1991,-0.0175127159151765,"no",6.24997524225948,"oldword"
"1544",1544,112,64,"survival",7,588,1,"youngreal",1991,0.00590588843377808,"no",6.37842618365159,"youngword"
"1545",1545,112,65,"respected",2,716,1,"iso",1991,0.0293244927827327,"no",6.57507584059962,"oldword"
"1546",1546,112,65,"fridge",7,1091,1,"youngreal",1991,0.0293244927827327,"no",6.99576615630485,"youngword"
"1547",1547,112,66,"stress",2,525,1,"iso",1991,0.0527430971316873,"no",6.26530121273771,"youngword"
"1548",1548,112,66,"stress",2,525,1,"iso",1991,0.0527430971316873,"no",6.26530121273771,"youngword"
"1549",1549,112,66,"mittens",4,561,0,"oldreal",1991,0.0527430971316873,"no",6.33150184989369,"oldword"
"1550",1550,112,66,"mittens",4,561,0,"oldreal",1991,0.0527430971316873,"no",6.33150184989369,"oldword"
"1551",1551,112,67,"nicest",2,600,1,"iso",1991,0.0761617014806419,"no",6.39859493453521,"youngword"
"1552",1552,112,67,"nicest",2,600,1,"iso",1991,0.0761617014806419,"no",6.39859493453521,"youngword"
"1553",1553,112,70,"environment",7,679,1,"youngreal",1991,0.146417514527506,"no",6.52209279817015,"youngword"
"1554",1554,112,70,"silent",4,537,1,"oldreal",1991,0.146417514527506,"no",6.28785856016178,"oldword"
"1555",1555,112,72,"beg",2,1026,1,"iso",1991,0.193254723225415,"no",6.93439720992856,"oldword"
"1556",1556,112,74,"bitten",4,1243,1,"oldreal",1991,0.240091931923324,"no",7.12608727329912,"youngword"
"1557",1557,112,76,"idle",2,610,1,"iso",1991,0.286929140621233,"no",6.4150969591716,"oldword"
"1558",1558,112,77,"beg",7,685,1,"youngreal",1991,0.310347744970188,"no",6.53087762772588,"oldword"
"1559",1559,112,78,"chemistry",2,605,1,"iso",1991,0.333766349319143,"no",6.40687998606931,"youngword"
"1560",1560,112,78,"silent",7,586,1,"youngreal",1991,0.333766349319143,"no",6.3750248198281,"oldword"
"1561",1561,112,78,"fireworks",4,630,1,"oldreal",1991,0.333766349319143,"no",6.44730586254121,"oldword"
"1562",1562,112,79,"frighten",2,754,1,"iso",1991,0.357184953668097,"no",6.62671774924902,"oldword"
"1563",1563,112,79,"frighten",2,754,1,"iso",1991,0.357184953668097,"no",6.62671774924902,"oldword"
"1564",1564,112,79,"frighten",2,754,1,"iso",1991,0.357184953668097,"no",6.62671774924902,"oldword"
"1565",1565,112,80,"depressing",2,724,1,"iso",1991,0.380603558017052,"no",6.58617165485467,"youngword"
"1566",1566,112,83,"fridge",4,552,1,"oldreal",1991,0.450859371063916,"no",6.31535800152233,"youngword"
"1567",1567,112,84,"guide",7,784,1,"youngreal",1991,0.47427797541287,"no",6.66568371778241,"youngword"
"1568",1568,112,86,"nicest",4,809,1,"oldreal",1991,0.52111518411078,"no",6.69703424766648,"youngword"
