"","Stimulus","X","Subject","Trial","Sex","Block","ACC","RT","RTlog","cTrial","condition","WordGender"
"5523","companies",5173,5,61,"female","7",1,883,6.78332520060396,-0.402464501710798,"male-real","male"
"5524","companies",31289,27,94,"female","4",1,609,6.4118182677099,0.210637172170246,"male-real","male"
"5525","companies",17696,16,12,"female","4",1,717,6.57507584059962,-1.31282759323114,"male-real","male"
"5526","companies",6870,6,147,"female","7",1,588,6.37672694789863,1.19531561810041,"male-real","male"
"5527","companies",10883,10,31,"female","2",1,480,6.17378610390194,-0.959829659784474,"none","male"
"5528","companies",13032,12,7,"female","2",0,677,6.51767127291227,-1.40572178624341,"none","male"
"5529","companies",9029,8,94,"male","7",1,510,6.23441072571837,0.210637172170246,"female-real","male"
"5530","companies",9030,8,94,"male","7",1,510,6.23441072571837,0.210637172170246,"female-real","male"
"5531","companies",7153,7,12,"female","2",1,778,6.65672652417839,-1.31282759323114,"none","male"
"5532","companies",3296,3,127,"female","7",1,799,6.68336094576627,0.82373884605129,"female-real","male"
"5533","companies",23984,21,65,"female","7",1,650,6.47697236288968,-0.328149147300974,"male-real","male"
"5534","companies",5282,5,74,"female","2",1,509,6.23244801655052,-0.160939599878871,"none","male"
"5535","companies",5647,5,138,"female","4",1,608,6.41017488196617,1.0281060706783,"female-real","male"
"5536","companies",17470,15,155,"female","4",1,1306,7.17472430983638,1.34394632692005,"male-real","male"
"5537","companies",25213,22,68,"female","2",1,641,6.46302945692067,-0.272412631493607,"none","male"
"5538","companies",10881,10,31,"female","2",1,480,6.17378610390194,-0.959829659784474,"none","male"
"5539","companies",25583,22,126,"female","4",1,672,6.51025834052315,0.805160007448834,"female-real","male"
"5540","companies",10027,9,69,"male","7",1,610,6.41345895716736,-0.253833792891151,"male-real","male"
"5541","companies",6383,6,64,"female","4",1,658,6.48920493132532,-0.34672798590343,"female-real","male"
"5542","companies",30994,27,58,"female","2",1,741,6.60800062529609,-0.458201017518165,"none","male"
"5543","companies",22435,20,17,"female","7",1,1257,7.13648320859025,-1.21993340021886,"female-real","male"
"5544","companies",23904,21,55,"female","4",1,537,6.28599809450886,-0.513937533325533,"female-real","male"
"5545","companies",799,1,99,"female","7",0,589,6.37842618365159,0.303531365182526,"male-real","male"
"5546","companies",21817,19,85,"female","7",1,806,6.69208374250663,0.0434276247481433,"female-real","male"
"5547","companies",15377,14,4,"female","7",1,597,6.3919171133926,-1.46145830205078,"male-real","male"
"5548","companies",21818,19,85,"female","7",1,806,6.69208374250663,0.0434276247481433,"female-real","male"
"5549","companies",1202,2,1,"female","4",1,859,6.75576892198425,-1.51719481785815,"female-real","male"
"5550","companies",10026,9,69,"male","7",1,610,6.41345895716736,-0.253833792891151,"male-real","male"
"5551","companies",5171,5,61,"female","7",1,883,6.78332520060396,-0.402464501710798,"male-real","male"
"5552","companies",14650,13,59,"female","7",1,752,6.62273632394984,-0.439622178915709,"male-real","male"
"5553","companies",10028,9,69,"male","7",1,610,6.41345895716736,-0.253833792891151,"male-real","male"
"5554","companies",31529,27,155,"female","7",1,458,6.12686918411419,1.34394632692005,"female-real","male"
"5555","companies",6384,6,64,"female","4",1,658,6.48920493132532,-0.34672798590343,"female-real","male"
"5556","companies",6492,6,77,"female","2",1,628,6.4425401664682,-0.105203084071504,"none","male"
"5557","companies",23903,21,55,"female","4",1,537,6.28599809450886,-0.513937533325533,"female-real","male"
"5558","companies",26332,23,60,"female","4",1,856,6.75227037614174,-0.421043340313253,"male-real","male"
"5559","companies",23986,21,65,"female","7",1,650,6.47697236288968,-0.328149147300974,"male-real","male"
"5560","companies",14651,13,59,"female","7",1,752,6.62273632394984,-0.439622178915709,"male-real","male"
"5561","companies",14556,13,47,"female","2",1,533,6.27852142416584,-0.66256824214518,"none","male"
"5562","companies",23985,21,65,"female","7",1,650,6.47697236288968,-0.328149147300974,"male-real","male"
"5563","companies",11614,10,142,"female","7",1,515,6.24416690066374,1.10242142508813,"male-real","male"
"5564","companies",26474,23,76,"female","7",0,717,6.57507584059962,-0.12378192267396,"female-real","male"
"5565","companies",798,1,99,"female","7",0,589,6.37842618365159,0.303531365182526,"male-real","male"
"5566","companies",31528,27,155,"female","7",1,458,6.12686918411419,1.34394632692005,"female-real","male"
"5567","companies",15032,13,111,"female","4",1,574,6.35262939631957,0.526477428411996,"female-real","male"
"5568","companies",6493,6,77,"female","2",1,628,6.4425401664682,-0.105203084071504,"none","male"
"5569","companies",15378,14,4,"female","7",1,597,6.3919171133926,-1.46145830205078,"male-real","male"
"5570","companies",13031,12,7,"female","2",0,677,6.51767127291227,-1.40572178624341,"none","male"
"5571","companies",25584,22,126,"female","4",1,672,6.51025834052315,0.805160007448834,"female-real","male"
"5572","companies",26333,23,60,"female","4",1,856,6.75227037614174,-0.421043340313253,"male-real","male"
"5573","companies",14555,13,47,"female","2",1,533,6.27852142416584,-0.66256824214518,"none","male"
"5574","companies",31951,28,34,"male","2",1,771,6.64768837356333,-0.904093143977106,"none","male"
"5575","companies",23905,21,55,"female","4",1,537,6.28599809450886,-0.513937533325533,"female-real","male"
"5576","companies",7155,7,12,"female","2",1,778,6.65672652417839,-1.31282759323114,"none","male"
"5577","companies",26473,23,76,"female","7",0,717,6.57507584059962,-0.12378192267396,"female-real","male"
"5578","companies",15482,14,18,"female","2",1,825,6.71538338633468,-1.2013545616164,"none","male"
"5579","companies",7154,7,12,"female","2",1,778,6.65672652417839,-1.31282759323114,"none","male"
"5580","companies",6385,6,64,"female","4",1,658,6.48920493132532,-0.34672798590343,"female-real","male"
"5581","companies",5172,5,61,"female","7",1,883,6.78332520060396,-0.402464501710798,"male-real","male"
"5582","company",26859,23,149,"female","4",1,429,6.06145691892802,1.23247329530532,"male-real","male"
"5583","company",3206,3,103,"female","4",1,899,6.80128303447162,0.377846719592349,"male-real","male"
"5584","company",10193,9,89,"male","7",1,633,6.45047042214418,0.117742979157967,"male-real","male"
"5585","company",1945,2,95,"female","4",1,695,6.54391184556479,0.229216010772702,"female-real","male"
"5586","company",2744,3,46,"female","7",1,581,6.36475075685191,-0.681147080747636,"female-real","male"
"5587","company",2743,3,46,"female","7",1,581,6.36475075685191,-0.681147080747636,"female-real","male"
"5588","company",10192,9,89,"male","7",1,633,6.45047042214418,0.117742979157967,"male-real","male"
"5589","company",23441,20,194,"female","4",1,876,6.77536609093639,2.06852103241583,"male-real","male"
"5590","company",28270,25,12,"female","2",1,619,6.4281052726846,-1.31282759323114,"none","male"
"5591","company",28271,25,12,"female","2",1,619,6.4281052726846,-1.31282759323114,"none","male"
"5592","company",28269,25,12,"female","2",1,619,6.4281052726846,-1.31282759323114,"none","male"
"5593","company",26860,23,149,"female","4",1,429,6.06145691892802,1.23247329530532,"male-real","male"
"5594","company",13328,12,42,"female","7",1,697,6.54678541076052,-0.755462435157459,"female-real","male"
"5595","company",8790,8,66,"male","2",1,568,6.34212141872115,-0.309570308698518,"none","male"
"5596","company",12794,11,147,"female","4",1,865,6.76272950693188,1.19531561810041,"male-real","male"
"5597","company",15469,14,16,"female","2",1,663,6.49677499018586,-1.23851223882131,"none","male"
"5598","company",8467,8,27,"male","4",1,593,6.38519439899773,-1.0341450141943,"male-real","male"
"5599","company",13327,12,42,"female","7",1,697,6.54678541076052,-0.755462435157459,"female-real","male"
"5600","company",12318,11,65,"female","7",1,1008,6.91572344863131,-0.328149147300974,"female-real","male"
"5601","company",23442,20,194,"female","4",1,876,6.77536609093639,2.06852103241583,"male-real","male"
"5602","company",7895,7,106,"female","7",1,551,6.31173480915291,0.433583235399717,"female-real","male"
"5603","company",17115,15,83,"female","4",1,740,6.60665018619822,0.00626994754323157,"male-real","male"
"5604","company",4495,4,148,"male","4",1,648,6.47389069635227,1.21389445670286,"male-real","male"
"5605","company",12319,11,65,"female","7",1,1008,6.91572344863131,-0.328149147300974,"female-real","male"
"5606","company",10799,10,21,"female","2",1,593,6.38519439899773,-1.14561804580903,"none","male"
"5607","company",334,1,46,"female","4",1,460,6.13122648948314,-0.681147080747636,"female-real","male"
"5608","company",14486,13,38,"female","4",1,527,6.26720054854136,-0.829777789567283,"female-real","male"
"5609","company",8788,8,66,"male","2",1,568,6.34212141872115,-0.309570308698518,"none","male"
"5610","company",6765,6,118,"female","7",1,652,6.48004456192665,0.656529298629187,"male-real","male"
"5611","company",15471,14,16,"female","2",1,663,6.49677499018586,-1.23851223882131,"none","male"
"5612","company",8469,8,27,"male","4",1,593,6.38519439899773,-1.0341450141943,"male-real","male"
"5613","company",2742,3,46,"female","7",1,581,6.36475075685191,-0.681147080747636,"female-real","male"
"5614","company",3205,3,103,"female","4",1,899,6.80128303447162,0.377846719592349,"male-real","male"
"5615","company",15470,14,16,"female","2",1,663,6.49677499018586,-1.23851223882131,"none","male"
"5616","company",8789,8,66,"male","2",1,568,6.34212141872115,-0.309570308698518,"none","male"
"5617","company",10174,9,87,"male","2",1,667,6.50279004591562,0.080585301953055,"none","male"
"5618","company",31006,27,60,"female","7",1,549,6.30809844150953,-0.421043340313253,"female-real","male"
"5619","company",14576,13,49,"female","2",1,502,6.21860011969173,-0.625410564940268,"none","male"
"5620","company",421,1,56,"female","7",1,522,6.25766758788264,-0.495358694723077,"male-real","male"
"5621","company",14577,13,49,"female","2",1,502,6.21860011969173,-0.625410564940268,"none","male"
"5622","company",1943,2,95,"female","4",1,695,6.54391184556479,0.229216010772702,"female-real","male"
"5623","company",10888,10,31,"female","4",1,578,6.35957386867238,-0.959829659784474,"female-real","male"
"5624","company",25955,23,12,"female","7",1,592,6.38350663488401,-1.31282759323114,"female-real","male"
"5625","company",18547,16,129,"female","7",1,807,6.69332366826995,0.860896523256202,"female-real","male"
"5626","company",12793,11,147,"female","4",1,865,6.76272950693188,1.19531561810041,"male-real","male"
"5627","company",13761,12,94,"female","2",1,565,6.33682573114644,0.210637172170246,"none","male"
"5628","company",14487,13,38,"female","4",1,527,6.26720054854136,-0.829777789567283,"female-real","male"
"5629","company",14575,13,49,"female","2",1,502,6.21860011969173,-0.625410564940268,"none","male"
"5630","company",7896,7,106,"female","7",1,551,6.31173480915291,0.433583235399717,"female-real","male"
"5631","company",26273,23,52,"female","2",1,607,6.4085287910595,-0.5696740491329,"none","male"
"5632","company",21418,19,36,"female","2",1,546,6.30261897574491,-0.866935466772194,"none","male"
"5633","company",6387,6,64,"female","2",1,614,6.41999492814714,-0.34672798590343,"none","male"
"5634","company",16953,15,61,"female","2",1,628,6.4425401664682,-0.402464501710798,"none","male"
"5635","company",8468,8,27,"male","4",1,593,6.38519439899773,-1.0341450141943,"male-real","male"
"5636","company",5543,5,111,"female","7",1,519,6.25190388316589,0.526477428411996,"male-real","male"
"5637","company",27777,24,93,"female","2",1,570,6.3456363608286,0.19205833356779,"none","male"
"5638","company",19757,17,147,"male","4",1,602,6.40025744530882,1.19531561810041,"female-real","male"
"5639","company",27775,24,93,"female","2",1,570,6.3456363608286,0.19205833356779,"none","male"
"5640","company",25954,23,12,"female","7",1,592,6.38350663488401,-1.31282759323114,"female-real","male"
"5641","company",22540,20,32,"female","2",1,759,6.63200177739563,-0.941250821182018,"none","male"
"5642","company",26274,23,52,"female","2",1,607,6.4085287910595,-0.5696740491329,"none","male"
"5643","company",21417,19,36,"female","2",1,546,6.30261897574491,-0.866935466772194,"none","male"
"5644","company",31005,27,60,"female","7",1,549,6.30809844150953,-0.421043340313253,"female-real","male"
"5645","company",13762,12,94,"female","2",1,565,6.33682573114644,0.210637172170246,"none","male"
"5646","company",29831,26,59,"male","2",1,586,6.37331978957701,-0.439622178915709,"none","male"
"5647","company",27748,24,90,"female","4",1,728,6.59030104819669,0.136321817760423,"male-real","male"
"5648","company",14101,12,179,"female","4",1,598,6.39359075395063,1.789838453379,"male-real","male"
"5649","company",4496,4,148,"male","4",1,648,6.47389069635227,1.21389445670286,"male-real","male"
"5650","company",24978,22,41,"female","2",1,503,6.22059017009974,-0.774041273759915,"none","male"
"5651","company",10887,10,31,"female","4",1,578,6.35957386867238,-0.959829659784474,"female-real","male"
"5652","company",27776,24,93,"female","2",1,570,6.3456363608286,0.19205833356779,"none","male"
"5653","company",2899,3,65,"female","2",1,502,6.21860011969173,-0.328149147300974,"none","male"
"5654","company",21416,19,36,"female","2",1,546,6.30261897574491,-0.866935466772194,"none","male"
"5655","company",20595,18,80,"female","2",1,555,6.31896811374643,-0.049466568264136,"none","male"
"5656","company",10150,9,84,"male","4",1,554,6.31716468674728,0.0248487861456874,"female-real","male"
"5657","company",24228,21,94,"female","2",1,591,6.3818160174061,0.210637172170246,"none","male"
"5658","company",13760,12,94,"female","2",1,565,6.33682573114644,0.210637172170246,"none","male"
"5659","company",24976,22,41,"female","2",1,503,6.22059017009974,-0.774041273759915,"none","male"
"5660","company",19138,17,44,"male","7",1,557,6.32256523992728,-0.718304757952547,"male-real","male"
"5661","company",3704,4,26,"male","2",1,718,6.57646956904822,-1.05272385279675,"none","male"
"5662","company",14102,12,179,"female","4",1,598,6.39359075395063,1.789838453379,"male-real","male"
"5663","company",17329,15,117,"female","7",1,682,6.52502965784346,0.637950460026731,"female-real","male"
"5664","company",19758,17,147,"male","4",1,602,6.40025744530882,1.19531561810041,"female-real","male"
"5665","company",25956,23,12,"female","7",1,592,6.38350663488401,-1.31282759323114,"female-real","male"
"5666","company",21088,18,183,"female","4",1,656,6.48616078894409,1.86415380778882,"female-real","male"
"5667","company",23467,21,2,"female","7",1,436,6.07764224334903,-1.49861597925569,"male-real","male"
"5668","company",30920,27,49,"female","4",1,580,6.36302810354046,-0.625410564940268,"male-real","male"
"5669","company",19139,17,44,"male","7",1,557,6.32256523992728,-0.718304757952547,"male-real","male"
"5670","company",29829,26,59,"male","2",1,586,6.37331978957701,-0.439622178915709,"none","male"
"5671","company",22045,19,127,"female","4",1,378,5.93489419561959,0.82373884605129,"male-real","male"
"5672","company",16954,15,61,"female","2",1,628,6.4425401664682,-0.402464501710798,"none","male"
"5673","company",2898,3,65,"female","2",1,502,6.21860011969173,-0.328149147300974,"none","male"
"5674","company",6388,6,64,"female","2",1,614,6.41999492814714,-0.34672798590343,"none","male"
"5675","company",7972,7,126,"female","4",1,545,6.30078579466324,0.805160007448834,"male-real","male"
"5676","company",17328,15,117,"female","7",1,682,6.52502965784346,0.637950460026731,"female-real","male"
"5677","company",9395,8,182,"male","7",1,634,6.45204895443723,1.84557496918636,"female-real","male"
"5678","company",10173,9,87,"male","2",1,667,6.50279004591562,0.080585301953055,"none","male"
"5679","company",19137,17,44,"male","7",1,557,6.32256523992728,-0.718304757952547,"male-real","male"
"5680","company",27267,24,31,"female","7",1,569,6.34388043412633,-0.959829659784474,"female-real","male"
"5681","company",4577,4,168,"male","7",0,872,6.77078942390898,1.58547122875198,"female-real","male"
"5682","company",29508,26,20,"male","7",1,507,6.22851100359118,-1.16419688441149,"male-real","male"
"5683","company",12211,11,52,"female","2",1,656,6.48616078894409,-0.5696740491329,"none","male"
"5684","company",7550,7,63,"female","2",1,558,6.32435896238131,-0.365306824505886,"none","male"
"5685","company",31007,27,60,"female","7",1,549,6.30809844150953,-0.421043340313253,"female-real","male"
"5686","company",16955,15,61,"female","2",1,628,6.4425401664682,-0.402464501710798,"none","male"
"5687","company",17114,15,83,"female","4",1,740,6.60665018619822,0.00626994754323157,"male-real","male"
"5688","company",21552,19,53,"female","7",1,606,6.40687998606931,-0.551095210530445,"female-real","male"
"5689","company",1944,2,95,"female","4",1,695,6.54391184556479,0.229216010772702,"female-real","male"
"5690","company",18546,16,129,"female","7",1,807,6.69332366826995,0.860896523256202,"female-real","male"
"5691","company",15620,14,39,"female","4",1,1100,7.00306545878646,-0.811198950964827,"female-real","male"
"5692","company",420,1,56,"female","7",1,522,6.25766758788264,-0.495358694723077,"male-real","male"
"5693","company",29509,26,20,"male","7",1,507,6.22851100359118,-1.16419688441149,"male-real","male"
"5694","company",14485,13,38,"female","4",1,527,6.26720054854136,-0.829777789567283,"female-real","male"
"5695","company",27750,24,90,"female","4",1,728,6.59030104819669,0.136321817760423,"male-real","male"
"5696","company",12212,11,52,"female","2",1,656,6.48616078894409,-0.5696740491329,"none","male"
"5697","company",23144,20,111,"female","7",1,786,6.66695679242921,0.526477428411996,"female-real","male"
"5698","company",20594,18,80,"female","2",1,555,6.31896811374643,-0.049466568264136,"none","male"
"5699","company",23143,20,111,"female","7",1,786,6.66695679242921,0.526477428411996,"female-real","male"
"5700","company",10151,9,84,"male","4",1,554,6.31716468674728,0.0248487861456874,"female-real","male"
"5701","company",20951,18,147,"female","7",1,587,6.3750248198281,1.19531561810041,"male-real","male"
"5702","company",21553,19,53,"female","7",1,606,6.40687998606931,-0.551095210530445,"female-real","male"
"5703","company",10889,10,31,"female","4",1,578,6.35957386867238,-0.959829659784474,"female-real","male"
"5704","company",32576,28,140,"male","4",1,1313,7.1800698743028,1.06526374788322,"male-real","male"
"5705","company",5169,5,61,"female","4",1,689,6.53524127101366,-0.402464501710798,"female-real","male"
"5706","company",22539,20,32,"female","2",1,759,6.63200177739563,-0.941250821182018,"none","male"
"5707","company",10797,10,21,"female","2",1,593,6.38519439899773,-1.14561804580903,"none","male"
"5708","company",31045,27,64,"female","2",1,582,6.36647044773144,-0.34672798590343,"none","male"
"5709","company",4578,4,168,"male","7",0,872,6.77078942390898,1.58547122875198,"female-real","male"
"5710","company",32173,28,64,"male","2",1,654,6.4831073514572,-0.34672798590343,"none","male"
"5711","company",24229,21,94,"female","2",1,591,6.3818160174061,0.210637172170246,"none","male"
"5712","company",20596,18,80,"female","2",1,555,6.31896811374643,-0.049466568264136,"none","male"
"5713","company",5170,5,61,"female","4",1,689,6.53524127101366,-0.402464501710798,"female-real","male"
"5714","company",20950,18,147,"female","7",1,587,6.3750248198281,1.19531561810041,"male-real","male"
"5715","company",21089,18,183,"female","4",1,656,6.48616078894409,1.86415380778882,"female-real","male"
"5716","company",422,1,56,"female","7",1,522,6.25766758788264,-0.495358694723077,"male-real","male"
"5717","company",9396,8,182,"male","7",1,634,6.45204895443723,1.84557496918636,"female-real","male"
"5718","company",5544,5,111,"female","7",1,519,6.25190388316589,0.526477428411996,"male-real","male"
"5719","company",32575,28,140,"male","4",1,1313,7.1800698743028,1.06526374788322,"male-real","male"
"5720","company",17113,15,83,"female","4",1,740,6.60665018619822,0.00626994754323157,"male-real","male"
"5721","company",5168,5,61,"female","4",1,689,6.53524127101366,-0.402464501710798,"female-real","male"
"5722","company",29510,26,20,"male","7",1,507,6.22851100359118,-1.16419688441149,"male-real","male"
"5723","company",260,1,37,"female","2",1,524,6.26149168432104,-0.848356628169739,"none","male"
"5724","company",6766,6,118,"female","7",1,652,6.48004456192665,0.656529298629187,"male-real","male"
"5725","company",6209,6,44,"female","4",1,720,6.5792512120101,-0.718304757952547,"female-real","male"
"5726","company",24227,21,94,"female","2",1,591,6.3818160174061,0.210637172170246,"none","male"
"5727","company",30146,26,96,"male","4",1,617,6.42486902390539,0.247794849375158,"female-real","male"
"5728","company",27749,24,90,"female","4",1,728,6.59030104819669,0.136321817760423,"male-real","male"
"5729","company",24977,22,41,"female","2",1,503,6.22059017009974,-0.774041273759915,"none","male"
"5730","company",12320,11,65,"female","7",1,1008,6.91572344863131,-0.328149147300974,"female-real","male"
"5731","company",25740,22,166,"female","4",1,610,6.41345895716736,1.54831355154707,"female-real","male"
"5732","company",10798,10,21,"female","2",1,593,6.38519439899773,-1.14561804580903,"none","male"
"5733","company",30919,27,49,"female","4",1,580,6.36302810354046,-0.625410564940268,"male-real","male"
"5734","company",32174,28,64,"male","2",1,654,6.4831073514572,-0.34672798590343,"none","male"
"5735","company",10191,9,89,"male","7",1,633,6.45047042214418,0.117742979157967,"male-real","male"
"5736","company",24557,21,176,"female","4",1,651,6.47850964220857,1.73410193757163,"female-real","male"
"5737","company",259,1,37,"female","2",1,524,6.26149168432104,-0.848356628169739,"none","male"
"5738","company",24558,21,176,"female","4",1,651,6.47850964220857,1.73410193757163,"female-real","male"
"5739","company",1231,2,6,"female","2",1,625,6.4377516497364,-1.42430062484587,"none","male"
"5740","company",1232,2,6,"female","2",1,625,6.4377516497364,-1.42430062484587,"none","male"
"5741","company",27268,24,31,"female","7",1,569,6.34388043412633,-0.959829659784474,"female-real","male"
"5742","company",13329,12,42,"female","7",1,697,6.54678541076052,-0.755462435157459,"female-real","male"
"5743","company",15621,14,39,"female","4",1,1100,7.00306545878646,-0.811198950964827,"female-real","male"
"5744","company",7971,7,126,"female","4",1,545,6.30078579466324,0.805160007448834,"male-real","male"
"5745","company",25088,22,54,"female","7",1,579,6.361302477573,-0.532516371927989,"male-real","male"
"5746","company",10175,9,87,"male","2",1,667,6.50279004591562,0.080585301953055,"none","male"
"5747","company",2900,3,65,"female","2",1,502,6.21860011969173,-0.328149147300974,"none","male"
"5748","company",25739,22,166,"female","4",1,610,6.41345895716736,1.54831355154707,"female-real","male"
"5749","company",23465,21,2,"female","7",1,436,6.07764224334903,-1.49861597925569,"male-real","male"
"5750","company",7551,7,63,"female","2",1,558,6.32435896238131,-0.365306824505886,"none","male"
"5751","company",28928,25,91,"female","4",1,782,6.66185474054531,0.154900656362879,"female-real","male"
"5752","company",17763,16,20,"female","2",0,746,6.61472560020376,-1.16419688441149,"none","male"
"5753","company",10149,9,84,"male","4",1,554,6.31716468674728,0.0248487861456874,"female-real","male"
"5754","company",22046,19,127,"female","4",1,378,5.93489419561959,0.82373884605129,"male-real","male"
"5755","company",6210,6,44,"female","4",1,720,6.5792512120101,-0.718304757952547,"female-real","male"
"5756","company",21551,19,53,"female","7",1,606,6.40687998606931,-0.551095210530445,"female-real","male"
"5757","company",29830,26,59,"male","2",1,586,6.37331978957701,-0.439622178915709,"none","male"
"5758","company",258,1,37,"female","2",1,524,6.26149168432104,-0.848356628169739,"none","male"
"5759","company",3705,4,26,"male","2",1,718,6.57646956904822,-1.05272385279675,"none","male"
"5760","company",15161,13,145,"female","7",1,507,6.22851100359118,1.1581579408955,"male-real","male"
"5761","company",17764,16,20,"female","2",0,746,6.61472560020376,-1.16419688441149,"none","male"
"5762","company",335,1,46,"female","4",1,460,6.13122648948314,-0.681147080747636,"female-real","male"
"5763","company",15162,13,145,"female","7",1,507,6.22851100359118,1.1581579408955,"male-real","male"
"5764","company",23466,21,2,"female","7",1,436,6.07764224334903,-1.49861597925569,"male-real","male"
"5765","company",31044,27,64,"female","2",1,582,6.36647044773144,-0.34672798590343,"none","male"
"5766","company",31046,27,64,"female","2",1,582,6.36647044773144,-0.34672798590343,"none","male"
"5767","company",12210,11,52,"female","2",1,656,6.48616078894409,-0.5696740491329,"none","male"
"5768","company",6211,6,44,"female","4",1,720,6.5792512120101,-0.718304757952547,"female-real","male"
"5769","company",30145,26,96,"male","4",1,617,6.42486902390539,0.247794849375158,"female-real","male"
"5770","company",7549,7,63,"female","2",1,558,6.32435896238131,-0.365306824505886,"none","male"
"5771","company",27266,24,31,"female","7",1,569,6.34388043412633,-0.959829659784474,"female-real","male"
"5772","company",6386,6,64,"female","2",1,614,6.41999492814714,-0.34672798590343,"none","male"
"5773","company",17765,16,20,"female","2",0,746,6.61472560020376,-1.16419688441149,"none","male"
"5774","company",25089,22,54,"female","7",1,579,6.361302477573,-0.532516371927989,"male-real","male"
"5775","company",30144,26,96,"male","4",1,617,6.42486902390539,0.247794849375158,"female-real","male"
"5776","company",5435,5,92,"female","2",1,558,6.32435896238131,0.173479494965334,"none","male"
"5777","company",1230,2,6,"female","2",1,625,6.4377516497364,-1.42430062484587,"none","male"
"5778","company",5436,5,92,"female","2",1,558,6.32435896238131,0.173479494965334,"none","male"
"5779","company",28926,25,91,"female","4",1,782,6.66185474054531,0.154900656362879,"female-real","male"
"5780","company",29134,25,133,"female","7",1,572,6.3491389913798,0.935211877666025,"male-real","male"
"5781","company",25087,22,54,"female","7",1,579,6.361302477573,-0.532516371927989,"male-real","male"
"5782","company",5437,5,92,"female","2",1,558,6.32435896238131,0.173479494965334,"none","male"
"5783","company",29135,25,133,"female","7",1,572,6.3491389913798,0.935211877666025,"male-real","male"
"5784","company",28927,25,91,"female","4",1,782,6.66185474054531,0.154900656362879,"female-real","male"
"5785","corners",16199,14,133,"female","7",1,786,6.66695679242921,0.935211877666025,"male-real","male"
"5786","corners",12154,11,46,"female","7",0,886,6.78671695060508,-0.681147080747636,"female-real","male"
"5787","corners",24259,21,98,"female","2",1,634,6.45204895443723,0.28495252658007,"none","male"
"5788","corners",27095,24,9,"female","2",1,685,6.52941883826223,-1.3685641090385,"none","male"
"5789","corners",12916,11,179,"female","4",0,834,6.72623340235875,1.789838453379,"male-real","male"
"5790","corners",371,1,50,"female","2",1,491,6.19644412779452,-0.606831726337812,"none","male"
"5791","corners",16200,14,133,"female","7",1,786,6.66695679242921,0.935211877666025,"male-real","male"
"5792","corners",12153,11,46,"female","7",0,886,6.78671695060508,-0.681147080747636,"female-real","male"
"5793","corners",17087,15,79,"female","7",0,1160,7.05617528410041,-0.0680454068665919,"female-real","male"
"5794","corners",27094,24,9,"female","2",1,685,6.52941883826223,-1.3685641090385,"none","male"
"5795","corners",24257,21,98,"female","2",1,634,6.45204895443723,0.28495252658007,"none","male"
"5796","corners",31543,27,159,"female","4",1,615,6.42162226780652,1.41826168132988,"male-real","male"
"5797","corners",17940,16,41,"female","2",1,681,6.52356230614951,-0.774041273759915,"none","male"
"5798","corners",12915,11,179,"female","4",0,834,6.72623340235875,1.789838453379,"male-real","male"
"5799","corners",13241,12,31,"female","4",1,849,6.74405918631135,-0.959829659784474,"male-real","male"
"5800","corners",2145,2,139,"female","7",1,666,6.50128967054039,1.04668490928076,"male-real","male"
"5801","corners",22163,19,157,"female","7",1,442,6.0913098820777,1.38110400412497,"female-real","male"
"5802","corners",9752,9,35,"male","2",1,585,6.37161184723186,-0.88551430537465,"none","male"
"5803","corners",5288,5,75,"female","2",1,488,6.19031540585315,-0.142360761276415,"none","male"
"5804","corners",17941,16,41,"female","2",1,681,6.52356230614951,-0.774041273759915,"none","male"
"5805","corners",27168,24,19,"female","7",1,639,6.45990445437753,-1.18277572301394,"female-real","male"
"5806","corners",5641,5,136,"female","4",1,544,6.29894924685594,0.990948393473393,"female-real","male"
"5807","corners",30538,26,197,"male","4",1,713,6.5694814204143,2.1242575482232,"female-real","male"
"5808","corners",32374,28,91,"male","2",1,931,6.83625927727707,0.154900656362879,"none","male"
"5809","corners",1370,2,23,"female","2",1,628,6.4425401664682,-1.10846036860412,"none","male"
"5810","corners",20559,18,76,"female","2",1,572,6.3491389913798,-0.12378192267396,"none","male"
"5811","corners",11734,10,175,"female","7",1,678,6.5191472879404,1.71552309896917,"male-real","male"
"5812","corners",24258,21,98,"female","2",1,634,6.45204895443723,0.28495252658007,"none","male"
"5813","corners",24224,21,93,"female","4",1,597,6.3919171133926,0.19205833356779,"female-real","male"
"5814","corners",5289,5,75,"female","2",1,488,6.19031540585315,-0.142360761276415,"none","male"
"5815","corners",9754,9,35,"male","2",1,585,6.37161184723186,-0.88551430537465,"none","male"
"5816","corners",32375,28,91,"male","2",1,931,6.83625927727707,0.154900656362879,"none","male"
"5817","corners",369,1,50,"female","2",1,491,6.19644412779452,-0.606831726337812,"none","male"
"5818","corners",24225,21,93,"female","4",1,597,6.3919171133926,0.19205833356779,"female-real","male"
"5819","corners",13242,12,31,"female","4",1,849,6.74405918631135,-0.959829659784474,"male-real","male"
"5820","corners",8266,8,2,"male","4",1,772,6.64898455002478,-1.49861597925569,"male-real","male"
"5821","corners",16324,14,166,"female","4",1,631,6.44730586254121,1.54831355154707,"female-real","male"
"5822","corners",7351,7,38,"female","7",1,631,6.44730586254121,-0.829777789567283,"female-real","male"
"5823","corners",15341,13,195,"female","7",1,656,6.48616078894409,2.08709987101829,"male-real","male"
